sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;2161;500;0
NPPN;100;2;444;500;0
NPPN;100;3;2374;500;0
NPPN;100;5;2432;500;0
NPPN;100;8;2473;500;0
NPPN;100;13;2510;500;0
NPPN;100;21;2553;500;0
NPPN;100;34;2607;500;0
NPPN;100;55;762;500;0
NPPN;100;89;892;500;0
NPPN;100;128;1084;500;0
NPPN;100;255;1708;500;0
NPPN;200;1;471;500;0
NPPN;200;2;785;500;0
NPPN;200;3;821;500;0
NPPN;200;5;893;500;0
NPPN;200;8;960;500;0
NPPN;200;13;1009;500;0
NPPN;200;21;1068;500;0
NPPN;200;34;1143;500;0
NPPN;200;55;1230;500;0
NPPN;200;89;1336;500;0
NPPN;200;128;1491;500;0
NPPN;200;255;2060;500;0
NPPN;400;1;586;500;0
NPPN;400;2;1003;500;0
NPPN;400;3;1171;500;0
NPPN;400;5;1309;500;0
NPPN;400;8;1370;500;0
NPPN;400;13;1462;500;0
NPPN;400;21;1533;500;0
NPPN;400;34;1602;500;0
NPPN;400;55;1684;500;0
NPPN;400;89;1792;500;0
NPPN;400;128;1920;500;0
NPPN;400;255;2402;500;0
NPPN;800;1;595;500;0
NPPN;800;2;1092;500;0
NPPN;800;3;1241;500;0
NPPN;800;5;1562;500;0
NPPN;800;8;1616;500;0
NPPN;800;13;1772;500;0
NPPN;800;21;1845;500;0
NPPN;800;34;1905;500;0
NPPN;800;55;1991;500;0
NPPN;800;89;2099;500;0
NPPN;800;128;2173;500;0
NPPN;800;255;2617;500;0
NPPN;1600;1;1021;500;0
NPPN;1600;2;1478;500;0
NPPN;1600;3;1592;500;0
NPPN;1600;5;1873;500;0
NPPN;1600;8;1902;500;0
NPPN;1600;13;2050;500;0
NPPN;1600;21;2111;500;0
NPPN;1600;34;2164;500;0
NPPN;1600;55;2296;500;0
NPPN;1600;89;2502;500;0
NPPN;1600;128;2671;500;0
NPPN;1600;255;3312;500;0
NPPN;3200;1;926;500;0
NPPN;3200;2;1530;500;0
NPPN;3200;3;1664;500;0
NPPN;3200;5;1879;500;0
NPPN;3200;8;1996;500;0
NPPN;3200;13;2101;500;0
NPPN;3200;21;2183;500;0
NPPN;3200;34;2252;500;0
NPPN;3200;55;2371;500;0
NPPN;3200;89;2516;500;0
NPPN;3200;128;2745;500;0
NPPN;3200;255;3457;500;0
NPPN;6400;1;593;500;0
NPPN;6400;2;1294;500;0
NPPN;6400;3;1563;500;0
NPPN;6400;5;1876;500;0
NPPN;6400;8;2014;500;0
NPPN;6400;13;2142;500;0
NPPN;6400;21;2199;500;0
NPPN;6400;34;2294;500;0
NPPN;6400;55;2375;500;0
NPPN;6400;89;2579;500;0
NPPN;6400;128;2727;500;0
NPPN;6400;255;3292;500;0
NPPN;12800;1;1606;500;0
NPPN;12800;2;2034;500;0
NPPN;12800;3;2103;500;0
NPPN;12800;5;2235;500;0
NPPN;12800;8;2260;500;0
NPPN;12800;13;2382;500;0
NPPN;12800;21;2551;500;0
NPPN;12800;34;3177;500;0
NPPN;12800;55;3297;500;0
