sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;800000;128;3983;449;1
NPPN;800000;255;3981;404;1
NPPN;1600000;1;646;500;0
NPPN;1600000;2;1418;500;0
NPPN;1600000;3;2154;500;0
NPPN;1600000;5;3050;500;0
NPPN;1600000;8;4094;223;1
NPPN;1600000;13;3003;539;1
NPPN;1600000;21;4094;446;1
NPPN;1600000;34;3984;449;1
NPPN;1600000;55;3985;449;1
NPPN;1600000;89;3987;449;1
NPPN;1600000;128;3999;539;1
NPPN;1600000;255;3982;404;1
NPPN;3200000;1;434;500;0
NPPN;3200000;2;929;500;0
NPPN;3200000;3;1525;500;0
NPPN;3200000;5;2638;500;0
NPPN;3200000;8;4094;178;1
NPPN;3200000;13;2674;500;0
NPPN;3200000;21;4090;500;0
NPPN;3200000;34;3977;404;1
NPPN;3200000;55;3999;539;1
NPPN;3200000;89;3987;449;1
NPPN;3200000;128;3983;404;1
NPPN;3200000;255;3997;500;0
NPPN;6400000;1;521;500;0
NPPN;6400000;2;942;500;0
NPPN;6400000;3;1221;500;0
NPPN;6400000;5;2228;500;0
NPPN;6400000;8;4095;89;1
NPPN;6400000;13;2310;500;0
NPPN;6400000;21;4095;89;1
NPPN;6400000;34;3984;449;1
NPPN;6400000;55;3993;494;1
NPPN;6400000;89;3993;494;1
NPPN;6400000;128;3993;494;1
NPPN;6400000;255;3985;449;1
PNNP;100;1;0;45;1
PNNP;100;2;1278;500;0
PNNP;100;3;1869;500;0
PNNP;100;5;2544;500;0
PNNP;100;8;3081;500;0
PNNP;100;13;3396;500;0
PNNP;100;21;3554;500;0
PNNP;100;34;3647;500;0
PNNP;100;55;3707;500;0
PNNP;100;89;3756;500;0
PNNP;100;128;3808;500;0
PNNP;100;255;3853;540;1
PNNP;200;1;1936;135;1
PNNP;200;2;988;500;0
PNNP;200;3;1537;500;0
PNNP;200;5;2303;500;0
PNNP;200;8;2895;500;0
PNNP;200;13;3308;500;0
PNNP;200;21;3530;500;0
PNNP;200;34;3632;500;0
PNNP;200;55;3693;500;0
PNNP;200;89;3751;500;0
PNNP;200;128;3786;500;0
PNNP;200;255;3875;500;0
PNNP;400;1;1199;314;1
PNNP;400;2;0;45;1
PNNP;400;3;1207;500;0
PNNP;400;5;1950;500;0
PNNP;400;8;2546;500;0
PNNP;400;13;3145;500;0
PNNP;400;21;3481;500;0
PNNP;400;34;3584;500;0
PNNP;400;55;3685;500;0
PNNP;400;89;3731;500;0
PNNP;400;128;3777;500;0
PNNP;400;255;3898;500;0
PNNP;800;1;672;359;1
PNNP;800;2;0;45;1
PNNP;800;3;724;500;0
PNNP;800;5;1552;500;0
PNNP;800;8;2165;500;0
PNNP;800;13;2960;500;0
PNNP;800;21;3380;500;0
PNNP;800;34;3553;500;0
PNNP;800;55;3659;500;0
PNNP;800;89;3724;538;1
PNNP;800;128;3754;539;1
PNNP;800;255;3823;449;1
PNNP;1600;1;739;500;0
PNNP;1600;2;699;500;0
PNNP;1600;3;1132;500;0
PNNP;1600;5;2089;500;0
PNNP;1600;8;2669;500;0
PNNP;1600;13;3283;500;0
PNNP;1600;21;3533;500;0
PNNP;1600;34;3650;500;0
PNNP;1600;55;3699;500;0
PNNP;1600;89;3785;500;0
PNNP;1600;128;3862;539;1
PNNP;1600;255;3918;539;1
PNNP;3200;1;451;500;0
PNNP;3200;2;0;45;1
PNNP;3200;3;945;500;0
PNNP;3200;5;1560;500;0
PNNP;3200;8;2221;500;0
PNNP;3200;13;2852;500;0
PNNP;3200;21;3224;500;0
PNNP;3200;34;3548;500;0
PNNP;3200;55;3674;500;0
PNNP;3200;89;3697;493;1
PNNP;3200;128;3773;449;1
PNNP;3200;255;3875;500;0
PNNP;6400;1;0;44;1
PNNP;6400;2;0;45;1
PNNP;6400;3;601;500;0
PNNP;6400;5;1073;500;0
PNNP;6400;8;1620;500;0
PNNP;6400;13;2254;500;0
PNNP;6400;21;2841;500;0
PNNP;6400;34;3284;500;0
PNNP;6400;55;3475;500;0
PNNP;6400;89;3688;500;0
PNNP;6400;128;3758;539;1
PNNP;6400;255;4094;268;1
PNNP;12800;1;567;500;0
PNNP;12800;2;1098;500;0
PNNP;12800;3;1530;500;0
PNNP;12800;5;2138;500;0
PNNP;12800;8;2698;500;0
PNNP;12800;13;3175;500;0
