sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;1600000;8;1841;500;0
NPPN;1600000;13;1073;500;0
NPPN;1600000;21;1850;500;0
NPPN;1600000;34;1474;500;0
NPPN;1600000;55;1471;500;0
NPPN;1600000;89;1470;500;0
NPPN;1600000;128;1467;500;0
NPPN;1600000;255;1469;500;0
NPPN;3200000;1;617;500;0
NPPN;3200000;2;1572;500;0
NPPN;3200000;3;881;500;0
NPPN;3200000;5;1703;500;0
NPPN;3200000;8;1928;500;0
NPPN;3200000;13;1136;500;0
NPPN;3200000;21;1848;500;0
NPPN;3200000;34;1474;500;0
NPPN;3200000;55;1473;500;0
NPPN;3200000;89;1475;500;0
NPPN;3200000;128;1474;500;0
NPPN;3200000;255;1471;500;0
NPPN;6400000;1;665;500;0
NPPN;6400000;2;2524;500;0
NPPN;6400000;3;1524;500;0
NPPN;6400000;5;1880;500;0
NPPN;6400000;8;2009;500;0
NPPN;6400000;13;1137;500;0
NPPN;6400000;21;1981;500;0
NPPN;6400000;34;1475;500;0
NPPN;6400000;55;1480;500;0
NPPN;6400000;89;1480;500;0
NPPN;6400000;128;1477;500;0
NPPN;6400000;255;1471;500;0
PNNP;100;1;0;45;1
PNNP;100;2;0;45;1
PNNP;100;3;0;45;1
PNNP;100;5;0;44;1
PNNP;100;8;10;45;1
PNNP;100;13;0;45;1
PNNP;100;21;0;45;1
PNNP;100;34;0;44;1
PNNP;100;55;0;45;1
PNNP;100;89;0;44;1
PNNP;100;128;0;45;1
PNNP;100;255;0;45;1
PNNP;200;1;0;45;1
PNNP;200;2;0;45;1
PNNP;200;3;0;45;1
PNNP;200;5;0;45;1
PNNP;200;8;0;44;1
PNNP;200;13;0;44;1
PNNP;200;21;8;45;1
PNNP;200;34;0;45;1
PNNP;200;55;0;44;1
PNNP;200;89;0;45;1
PNNP;200;128;0;45;1
PNNP;200;255;0;45;1
PNNP;400;1;0;45;1
PNNP;400;2;0;45;1
PNNP;400;3;0;45;1
PNNP;400;5;0;45;1
PNNP;400;8;0;45;1
PNNP;400;13;0;44;1
PNNP;400;21;0;44;1
PNNP;400;34;15;45;1
PNNP;400;55;0;45;1
PNNP;400;89;0;44;1
PNNP;400;128;0;45;1
PNNP;400;255;0;45;1
PNNP;800;1;0;45;1
PNNP;800;2;0;45;1
PNNP;800;3;0;45;1
PNNP;800;5;0;44;1
PNNP;800;8;0;44;1
PNNP;800;13;0;44;1
PNNP;800;21;0;45;1
PNNP;800;34;0;44;1
PNNP;800;55;0;44;1
PNNP;800;89;0;45;1
PNNP;800;128;0;45;1
PNNP;800;255;0;45;1
PNNP;1600;1;0;45;1
PNNP;1600;2;0;45;1
PNNP;1600;3;0;45;1
PNNP;1600;5;0;45;1
PNNP;1600;8;0;44;1
PNNP;1600;13;0;44;1
PNNP;1600;21;0;45;1
PNNP;1600;34;0;45;1
PNNP;1600;55;0;45;1
PNNP;1600;89;0;45;1
PNNP;1600;128;0;45;1
PNNP;1600;255;0;45;1
PNNP;3200;1;47;225;1
PNNP;3200;2;0;45;1
PNNP;3200;3;0;44;1
PNNP;3200;5;0;45;1
PNNP;3200;8;0;45;1
PNNP;3200;13;0;44;1
PNNP;3200;21;0;45;1
PNNP;3200;34;0;45;1
PNNP;3200;55;0;44;1
PNNP;3200;89;0;45;1
PNNP;3200;128;0;45;1
PNNP;3200;255;0;45;1
PNNP;6400;1;77;404;1
PNNP;6400;2;0;45;1
PNNP;6400;3;0;45;1
PNNP;6400;5;0;44;1
PNNP;6400;8;0;45;1
PNNP;6400;13;0;44;1
PNNP;6400;21;0;45;1
PNNP;6400;34;0;44;1
PNNP;6400;55;0;45;1
PNNP;6400;89;0;45;1
PNNP;6400;128;0;45;1
PNNP;6400;255;0;45;1
PNNP;12800;1;0;45;1
PNNP;12800;2;0;45;1
PNNP;12800;3;0;45;1
PNNP;12800;5;0;45;1
PNNP;12800;8;0;45;1
PNNP;12800;13;0;45;1
PNNP;12800;21;0;45;1
PNNP;12800;34;0;45;1
PNNP;12800;55;0;45;1
PNNP;12800;89;848;500;0
PNNP;12800;128;1373;500;0
PNNP;12800;255;1448;500;0
PNNP;25600;1;479;500;0
PNNP;25600;2;0;45;1
PNNP;25600;3;0;45;1
PNNP;25600;5;0;45;1
PNNP;25600;8;0;45;1
PNNP;25600;13;0;45;1
PNNP;25600;21;0;45;1
PNNP;25600;34;0;45;1
PNNP;25600;55;548;500;0
PNNP;25600;89;902;500;0
PNNP;25600;128;1364;500;0
PNNP;25600;255;1489;500;0
PNNP;51200;1;530;500;0
PNNP;51200;2;466;500;0
PNNP;51200;3;409;500;0
PNNP;51200;5;400;500;0
PNNP;51200;8;403;500;0
PNNP;51200;13;398;500;0
PNNP;51200;21;412;500;0
PNNP;51200;34;468;500;0
PNNP;51200;55;629;500;0
PNNP;51200;89;958;500;0
PNNP;51200;128;1391;500;0
PNNP;51200;255;1446;500;0
PNNP;100000;1;595;500;0
PNNP;100000;2;539;500;0
PNNP;100000;3;535;500;0
PNNP;100000;5;536;500;0
PNNP;100000;8;930;500;0
PNNP;100000;13;695;500;0
PNNP;100000;21;963;500;0
PNNP;100000;34;588;500;0
PNNP;100000;55;1021;500;0
PNNP;100000;89;1418;500;0
PNNP;100000;128;1472;500;0
PNNP;100000;255;1483;500;0
PNNP;200000;1;595;500;0
PNNP;200000;2;641;500;0
PNNP;200000;3;633;500;0
PNNP;200000;5;634;500;0
PNNP;200000;8;648;500;0
PNNP;200000;13;766;500;0
PNNP;200000;21;1037;500;0
PNNP;200000;34;660;500;0
PNNP;200000;55;1105;500;0
PNNP;200000;89;1463;500;0
PNNP;200000;128;1468;500;0
PNNP;200000;255;1484;500;0
PNNP;400000;1;628;500;0
PNNP;400000;2;681;500;0
PNNP;400000;3;1774;500;0
PNNP;400000;5;743;500;0
PNNP;400000;8;718;500;0
PNNP;400000;13;836;500;0
PNNP;400000;21;1112;500;0
PNNP;400000;34;755;500;0
PNNP;400000;55;1165;500;0
PNNP;400000;89;1647;500;0
PNNP;400000;128;1468;500;0
PNNP;400000;255;1465;500;0
PNNP;800000;1;842;500;0
PNNP;800000;2;1018;500;0
PNNP;800000;3;645;405;1
PNNP;800000;5;807;500;0
PNNP;800000;8;895;500;0
PNNP;800000;13;891;500;0
PNNP;800000;21;1164;500;0
PNNP;800000;34;902;500;0
PNNP;800000;55;1211;500;0
PNNP;800000;89;1593;500;0
PNNP;800000;128;1470;500;0
PNNP;800000;255;1488;500;0
PNNP;1600000;1;727;500;0
PNNP;1600000;2;786;500;0
PNNP;1600000;3;887;500;0
PNNP;1600000;5;1159;500;0
PNNP;1600000;8;1619;500;0
PNNP;1600000;13;1173;500;0
PNNP;1600000;21;1635;500;0
PNNP;1600000;34;1455;500;0
PNNP;1600000;55;1447;500;0
PNNP;1600000;89;1454;500;0
PNNP;1600000;128;1453;500;0
PNNP;1600000;255;1454;500;0
PNNP;3200000;1;929;500;0
PNNP;3200000;2;944;500;0
PNNP;3200000;3;828;500;0
PNNP;3200000;5;1206;500;0
PNNP;3200000;8;1584;500;0
PNNP;3200000;13;1245;500;0
PNNP;3200000;21;1600;500;0
PNNP;3200000;34;1459;500;0
PNNP;3200000;55;1459;500;0
PNNP;3200000;89;1459;500;0
PNNP;3200000;128;1447;500;0
PNNP;3200000;255;1451;500;0
PNNP;6400000;1;1047;500;0
PNNP;6400000;2;2493;500;0
PNNP;6400000;3;1023;500;0
PNNP;6400000;5;1268;500;0
PNNP;6400000;8;1791;500;0
PNNP;6400000;13;1245;500;0
PNNP;6400000;21;1791;500;0
PNNP;6400000;34;1471;500;0
PNNP;6400000;55;1457;500;0
PNNP;6400000;89;1458;500;0
PNNP;6400000;128;1460;500;0
PNNP;6400000;255;1468;500;0
PNDD;100;1;141;535;1
PNDD;100;2;0;38;1
PNDD;100;3;0;38;1
PNDD;100;5;0;37;1
PNDD;100;8;0;38;1
PNDD;100;13;0;38;1
PNDD;100;21;0;38;1
PNDD;100;34;10;38;1
PNDD;100;55;0;38;1
PNDD;100;89;0;38;1
PNDD;100;128;0;38;1
PNDD;100;255;0;38;1
PNDD;200;1;0;38;1
PNDD;200;2;0;38;1
PNDD;200;3;0;38;1
PNDD;200;5;0;38;1
PNDD;200;8;0;38;1
PNDD;200;13;0;38;1
PNDD;200;21;0;38;1
PNDD;200;34;0;38;1
PNDD;200;55;0;38;1
PNDD;200;89;0;38;1
PNDD;200;128;0;38;1
PNDD;200;255;0;38;1
PNDD;400;1;0;38;1
PNDD;400;2;0;38;1
PNDD;400;3;0;38;1
PNDD;400;5;0;38;1
PNDD;400;8;0;38;1
PNDD;400;13;0;38;1
PNDD;400;21;0;38;1
PNDD;400;34;0;38;1
PNDD;400;55;0;38;1
PNDD;400;89;0;38;1
PNDD;400;128;0;38;1
PNDD;400;255;0;38;1
PNDD;800;1;0;38;1
PNDD;800;2;0;38;1
PNDD;800;3;0;38;1
PNDD;800;5;0;38;1
PNDD;800;8;0;38;1
PNDD;800;13;0;38;1
PNDD;800;21;0;38;1
PNDD;800;34;0;38;1
PNDD;800;55;0;38;1
PNDD;800;89;0;38;1
PNDD;800;128;0;38;1
PNDD;800;255;0;38;1
PNDD;1600;1;0;38;1
PNDD;1600;2;0;39;1
PNDD;1600;3;0;38;1
PNDD;1600;5;0;38;1
PNDD;1600;8;0;38;1
PNDD;1600;13;0;38;1
PNDD;1600;21;0;38;1
PNDD;1600;34;0;38;1
PNDD;1600;55;0;38;1
PNDD;1600;89;0;38;1
PNDD;1600;128;0;38;1
PNDD;1600;255;565;500;0
PNDD;3200;1;109;268;1
PNDD;3200;2;0;38;1
PNDD;3200;3;0;38;1
PNDD;3200;5;0;38;1
PNDD;3200;8;0;38;1
PNDD;3200;13;0;38;1
PNDD;3200;21;0;38;1
PNDD;3200;34;0;38;1
PNDD;3200;55;0;38;1
PNDD;3200;89;0;38;1
PNDD;3200;128;0;38;1
PNDD;3200;255;548;500;0
PNDD;6400;1;143;191;1
PNDD;6400;2;0;38;1
PNDD;6400;3;0;38;1
PNDD;6400;5;0;38;1
PNDD;6400;8;0;38;1
PNDD;6400;13;41;38;1
PNDD;6400;21;0;38;1
PNDD;6400;34;0;38;1
PNDD;6400;55;0;38;1
PNDD;6400;89;0;38;1
PNDD;6400;128;0;38;1
PNDD;6400;255;542;500;0
PNDD;12800;1;174;383;1
PNDD;12800;2;0;38;1
PNDD;12800;3;0;38;1
PNDD;12800;5;0;38;1
PNDD;12800;8;0;38;1
PNDD;12800;13;0;38;1
PNDD;12800;21;0;38;1
PNDD;12800;34;0;38;1
PNDD;12800;55;474;500;0
PNDD;12800;89;886;500;0
PNDD;12800;128;1401;500;0
PNDD;12800;255;1510;500;0
PNDD;25600;1;558;458;1
PNDD;25600;2;295;500;0
PNDD;25600;3;251;500;0
PNDD;25600;5;243;500;0
PNDD;25600;8;242;500;0
PNDD;25600;13;237;500;0
PNDD;25600;21;276;500;0
PNDD;25600;34;373;500;0
PNDD;25600;55;568;500;0
PNDD;25600;89;921;500;0
PNDD;25600;128;1428;500;0
PNDD;25600;255;1554;500;0
PNDD;51200;1;615;500;0
PNDD;51200;2;418;500;0
PNDD;51200;3;392;500;0
PNDD;51200;5;382;500;0
PNDD;51200;8;381;500;0
PNDD;51200;13;383;500;0
PNDD;51200;21;395;500;0
PNDD;51200;34;466;500;0
PNDD;51200;55;642;500;0
PNDD;51200;89;967;500;0
PNDD;51200;128;1441;500;0
PNDD;51200;255;1550;500;0
PNDD;100000;1;492;459;1
PNDD;100000;2;534;500;0
PNDD;100000;3;530;500;0
PNDD;100000;5;531;500;0
PNDD;100000;8;576;500;0
PNDD;100000;13;709;500;0
PNDD;100000;21;968;500;0
PNDD;100000;34;587;500;0
PNDD;100000;55;1031;500;0
PNDD;100000;89;1433;500;0
PNDD;100000;128;1530;500;0
PNDD;100000;255;1535;500;0
PNDD;200000;1;590;382;1
PNDD;200000;2;683;500;0
PNDD;200000;3;681;500;0
PNDD;200000;5;678;500;0
PNDD;200000;8;694;500;0
PNDD;200000;13;811;500;0
PNDD;200000;21;1057;500;0
PNDD;200000;34;720;500;0
PNDD;200000;55;1120;500;0
PNDD;200000;89;1439;500;0
PNDD;200000;128;1547;500;0
PNDD;200000;255;1533;500;0
PNDD;400000;1;965;500;0
PNDD;400000;2;830;500;0
PNDD;400000;3;856;500;0
PNDD;400000;5;829;500;0
PNDD;400000;8;822;500;0
PNDD;400000;13;1414;500;0
PNDD;400000;21;1155;500;0
PNDD;400000;34;850;500;0
PNDD;400000;55;1265;500;0
PNDD;400000;89;1463;500;0
PNDD;400000;128;1530;500;0
PNDD;400000;255;1530;500;0
PNDD;800000;1;1215;500;0
PNDD;800000;2;958;500;0
PNDD;800000;3;528;459;1
PNDD;800000;5;949;500;0
PNDD;800000;8;531;500;0
PNDD;800000;13;1008;500;0
PNDD;800000;21;1225;500;0
PNDD;800000;34;959;500;0
PNDD;800000;55;1328;500;0
PNDD;800000;89;1462;500;0
PNDD;800000;128;1543;500;0
PNDD;800000;255;1553;500;0
PNDD;1600000;1;631;500;0
PNDD;1600000;2;1015;500;0
PNDD;1600000;3;1047;500;0
PNDD;1600000;5;1315;500;0
PNDD;1600000;8;1466;500;0
PNDD;1600000;13;1103;500;0
PNDD;1600000;21;1468;500;0
PNDD;1600000;34;1517;500;0
PNDD;1600000;55;1522;500;0
PNDD;1600000;89;1513;500;0
PNDD;1600000;128;1592;500;0
PNDD;1600000;255;1514;500;0
PNDD;3200000;1;654;500;0
PNDD;3200000;2;1112;500;0
PNDD;3200000;3;1205;500;0
PNDD;3200000;5;1311;500;0
PNDD;3200000;8;1480;500;0
PNDD;3200000;13;1148;500;0
PNDD;3200000;21;1444;500;0
PNDD;3200000;34;1519;500;0
PNDD;3200000;55;1597;500;0
PNDD;3200000;89;1596;500;0
PNDD;3200000;128;1599;500;0
PNDD;3200000;255;1600;500;0
PNDD;6400000;1;1528;500;0
PNDD;6400000;2;1604;500;0
PNDD;6400000;3;1150;500;0
PNDD;6400000;5;1033;500;0
PNDD;6400000;8;1489;500;0
PNDD;6400000;13;1146;500;0
PNDD;6400000;21;1456;500;0
PNDD;6400000;34;1516;500;0
PNDD;6400000;55;1520;500;0
PNDD;6400000;89;1599;500;0
PNDD;6400000;128;1528;500;0
PNDD;6400000;255;1522;500;0
PDDN;100;1;0;38;1
PDDN;100;2;0;38;1
PDDN;100;3;0;38;1
PDDN;100;5;0;38;1
PDDN;100;8;0;38;1
PDDN;100;13;0;38;1
PDDN;100;21;0;38;1
PDDN;100;34;0;38;1
PDDN;100;55;0;38;1
PDDN;100;89;0;38;1
PDDN;100;128;0;38;1
PDDN;100;255;0;38;1
PDDN;200;1;0;38;1
PDDN;200;2;0;38;1
PDDN;200;3;0;38;1
PDDN;200;5;0;38;1
PDDN;200;8;0;38;1
PDDN;200;13;0;38;1
PDDN;200;21;0;38;1
PDDN;200;34;0;38;1
PDDN;200;55;0;38;1
PDDN;200;89;0;38;1
PDDN;200;128;0;38;1
PDDN;200;255;0;38;1
PDDN;400;1;0;38;1
PDDN;400;2;0;38;1
PDDN;400;3;0;38;1
PDDN;400;5;0;38;1
PDDN;400;8;0;38;1
PDDN;400;13;0;38;1
PDDN;400;21;0;38;1
PDDN;400;34;0;38;1
PDDN;400;55;0;38;1
PDDN;400;89;0;38;1
PDDN;400;128;0;38;1
PDDN;400;255;0;38;1
PDDN;800;1;0;38;1
PDDN;800;2;0;37;1
PDDN;800;3;0;38;1
PDDN;800;5;0;38;1
PDDN;800;8;0;38;1
PDDN;800;13;0;38;1
PDDN;800;21;0;38;1
PDDN;800;34;0;38;1
PDDN;800;55;14;115;1
PDDN;800;89;0;38;1
PDDN;800;128;0;38;1
PDDN;800;255;0;38;1
PDDN;1600;1;0;38;1
PDDN;1600;2;0;38;1
PDDN;1600;3;0;38;1
