sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;800000;128;4095;89;1
NPPN;800000;255;4095;89;1
NPPN;1600000;1;734;135;1
NPPN;1600000;2;1556;500;0
NPPN;1600000;3;2298;500;0
NPPN;1600000;5;3065;500;0
NPPN;1600000;8;4094;45;1
NPPN;1600000;13;3105;90;1
NPPN;1600000;21;4095;45;1
NPPN;1600000;34;4095;89;1
NPPN;1600000;55;4095;89;1
NPPN;1600000;89;4095;89;1
NPPN;1600000;128;4095;89;1
NPPN;1600000;255;4095;89;1
NPPN;3200000;1;447;500;0
NPPN;3200000;2;1061;500;0
NPPN;3200000;3;1642;500;0
NPPN;3200000;5;2769;500;0
NPPN;3200000;8;4095;45;1
NPPN;3200000;13;2751;225;1
NPPN;3200000;21;4093;178;1
NPPN;3200000;34;4095;89;1
NPPN;3200000;55;4095;89;1
NPPN;3200000;89;4095;89;1
NPPN;3200000;128;4095;89;1
NPPN;3200000;255;4095;89;1
NPPN;6400000;1;485;500;0
NPPN;6400000;2;1077;500;0
NPPN;6400000;3;1365;500;0
NPPN;6400000;5;2334;500;0
NPPN;6400000;8;4093;312;1
NPPN;6400000;13;2371;500;0
NPPN;6400000;21;4089;500;0
NPPN;6400000;34;4095;89;1
NPPN;6400000;55;4095;89;1
NPPN;6400000;89;4095;89;1
NPPN;6400000;128;4095;89;1
NPPN;6400000;255;4095;89;1
PNNP;100;1;2740;452;1
PNNP;100;2;3254;271;1
PNNP;100;3;3402;181;1
PNNP;100;5;3509;181;1
PNNP;100;8;3578;181;1
PNNP;100;13;3632;91;1
PNNP;100;21;3680;91;1
PNNP;100;34;3725;91;1
PNNP;100;55;3765;91;1
PNNP;100;89;3810;91;1
PNNP;100;128;3843;91;1
PNNP;100;255;3916;135;1
PNNP;200;1;2152;500;0
PNNP;200;2;2903;270;1
PNNP;200;3;3216;225;1
PNNP;200;5;3430;135;1
PNNP;200;8;3491;135;1
PNNP;200;13;3611;90;1
PNNP;200;21;3656;90;1
PNNP;200;34;3718;90;1
PNNP;200;55;3764;90;1
PNNP;200;89;3808;90;1
PNNP;200;128;3842;90;1
PNNP;200;255;3910;90;1
PNNP;400;1;1912;500;0
PNNP;400;2;2254;359;1
PNNP;400;3;2818;269;1
PNNP;400;5;3160;180;1
PNNP;400;8;3303;135;1
PNNP;400;13;3497;135;1
PNNP;400;21;3640;90;1
PNNP;400;34;3698;90;1
PNNP;400;55;3754;90;1
PNNP;400;89;3800;90;1
PNNP;400;128;3837;90;1
PNNP;400;255;3905;90;1
PNNP;800;1;1885;500;0
PNNP;800;2;1645;358;1
PNNP;800;3;2066;269;1
PNNP;800;5;2782;224;1
PNNP;800;8;3124;179;1
PNNP;800;13;3435;135;1
PNNP;800;21;3572;90;1
PNNP;800;34;3661;90;1
PNNP;800;55;3726;90;1
PNNP;800;89;3781;90;1
PNNP;800;128;3821;90;1
PNNP;800;255;3897;90;1
PNNP;1600;1;1890;500;0
PNNP;1600;2;1754;314;1
PNNP;1600;3;2171;269;1
PNNP;1600;5;2865;179;1
PNNP;1600;8;3186;135;1
PNNP;1600;13;3487;135;1
PNNP;1600;21;3630;90;1
PNNP;1600;34;3702;90;1
PNNP;1600;55;3783;135;1
PNNP;1600;89;3843;90;1
PNNP;1600;128;3886;90;1
PNNP;1600;255;4007;90;1
PNNP;3200;1;909;313;1
PNNP;3200;2;1391;269;1
PNNP;3200;3;1758;224;1
PNNP;3200;5;2274;224;1
PNNP;3200;8;2748;179;1
PNNP;3200;13;3164;180;1
PNNP;3200;21;3280;90;1
PNNP;3200;34;3628;90;1
PNNP;3200;55;3658;90;1
PNNP;3200;89;3807;90;1
PNNP;3200;128;3829;90;1
PNNP;3200;255;3950;90;1
PNNP;6400;1;638;314;1
PNNP;6400;2;970;314;1
PNNP;6400;3;1256;269;1
PNNP;6400;5;1674;224;1
PNNP;6400;8;2056;179;1
PNNP;6400;13;2781;179;1
PNNP;6400;21;3046;135;1
PNNP;6400;34;3382;90;1
PNNP;6400;55;3446;90;1
PNNP;6400;89;3667;90;1
PNNP;6400;128;3810;90;1
PNNP;6400;255;3920;90;1
PNNP;12800;1;1059;224;1
PNNP;12800;2;1529;179;1
PNNP;12800;3;1899;179;1
PNNP;12800;5;2394;135;1
PNNP;12800;8;2858;135;1
PNNP;12800;13;3263;135;1
PNNP;12800;21;3374;90;1
PNNP;12800;34;3724;90;1
PNNP;12800;55;4005;90;1
PNNP;12800;89;4095;89;1
PNNP;12800;128;4094;45;1
PNNP;12800;255;4073;135;1
PNNP;25600;1;762;224;1
PNNP;25600;2;1087;179;1
PNNP;25600;3;1359;180;1
PNNP;25600;5;1781;134;1
PNNP;25600;8;2222;135;1
PNNP;25600;13;2704;135;1
PNNP;25600;21;3111;90;1
PNNP;25600;34;3810;90;1
PNNP;25600;55;4081;90;1
PNNP;25600;89;4095;89;1
PNNP;25600;128;4094;45;1
PNNP;25600;255;4056;135;1
PNNP;51200;1;762;224;1
PNNP;51200;2;813;179;1
PNNP;51200;3;971;180;1
PNNP;51200;5;1596;179;1
PNNP;51200;8;1599;135;1
PNNP;51200;13;2038;135;1
PNNP;51200;21;2500;135;1
PNNP;51200;34;3174;135;1
PNNP;51200;55;3376;90;1
PNNP;51200;89;3918;90;1
PNNP;51200;128;4094;45;1
PNNP;51200;255;4028;135;1
PNNP;100000;1;868;135;1
