sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;845;500;0
NPPN;100;2;1596;500;0
NPPN;100;3;2204;500;0
NPPN;100;5;2819;500;0
NPPN;100;8;3260;500;0
NPPN;100;13;3486;500;0
NPPN;100;21;3612;500;0
NPPN;100;34;3683;500;0
NPPN;100;55;3729;495;1
NPPN;100;89;3779;500;0
NPPN;100;128;3804;495;1
NPPN;100;255;3850;405;1
NPPN;200;1;2292;500;0
NPPN;200;2;1423;500;0
NPPN;200;3;1963;500;0
NPPN;200;5;2703;500;0
NPPN;200;8;3212;500;0
NPPN;200;13;3474;500;0
NPPN;200;21;3606;500;0
NPPN;200;34;3682;500;0
NPPN;200;55;3734;539;1
NPPN;200;89;3767;449;1
NPPN;200;128;3805;495;1
NPPN;200;255;3861;495;1
NPPN;400;1;1634;500;0
NPPN;400;2;1052;500;0
NPPN;400;3;1690;500;0
NPPN;400;5;2471;500;0
NPPN;400;8;3063;500;0
NPPN;400;13;3452;500;0
NPPN;400;21;3601;500;0
NPPN;400;34;3680;500;0
NPPN;400;55;3728;494;1
NPPN;400;89;3766;449;1
NPPN;400;128;3798;449;1
NPPN;400;255;3866;540;1
NPPN;800;1;1102;500;0
NPPN;800;2;812;500;0
NPPN;800;3;1212;500;0
NPPN;800;5;2182;500;0
NPPN;800;8;2777;500;0
NPPN;800;13;3377;500;0
NPPN;800;21;3585;500;0
NPPN;800;34;3672;500;0
NPPN;800;55;3728;539;1
NPPN;800;89;3764;449;1
NPPN;800;128;3807;539;1
NPPN;800;255;3856;449;1
NPPN;1600;1;1233;500;0
NPPN;1600;2;1269;500;0
NPPN;1600;3;1849;500;0
NPPN;1600;5;2872;500;0
NPPN;1600;8;3332;500;0
NPPN;1600;13;3615;500;0
NPPN;1600;21;3697;500;0
NPPN;1600;34;3750;539;1
NPPN;1600;55;3784;449;1
NPPN;1600;89;3826;449;1
NPPN;1600;128;3850;404;1
NPPN;1600;255;3915;450;1
NPPN;3200;1;687;500;0
NPPN;3200;2;1179;500;0
NPPN;3200;3;1775;500;0
NPPN;3200;5;2546;500;0
NPPN;3200;8;3194;500;0
