sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;0;44;1
NPPN;100;2;0;44;1
NPPN;100;3;687;500;0
NPPN;100;5;1073;500;0
NPPN;100;8;1709;500;0
NPPN;100;13;2320;500;0
NPPN;100;21;2840;500;0
NPPN;100;34;3169;500;0
NPPN;100;55;3338;500;0
NPPN;100;89;3433;500;0
NPPN;100;128;3485;500;0
NPPN;100;255;3561;500;0
NPPN;200;1;300;500;0
NPPN;200;2;334;500;0
NPPN;200;3;0;45;1
NPPN;200;5;964;500;0
NPPN;200;8;1653;500;0
NPPN;200;13;2279;500;0
NPPN;200;21;2823;500;0
NPPN;200;34;3167;500;0
NPPN;200;55;3341;500;0
NPPN;200;89;3437;500;0
NPPN;200;128;3489;500;0
NPPN;200;255;3564;500;0
NPPN;400;1;271;500;0
NPPN;400;2;0;44;1
NPPN;400;3;0;44;1
NPPN;400;5;835;500;0
NPPN;400;8;1469;500;0
NPPN;400;13;2212;500;0
NPPN;400;21;2779;500;0
NPPN;400;34;3148;500;0
NPPN;400;55;3337;500;0
NPPN;400;89;3436;500;0
NPPN;400;128;3485;500;0
NPPN;400;255;3561;500;0
NPPN;800;1;235;500;0
NPPN;800;2;0;44;1
NPPN;800;3;0;45;1
NPPN;800;5;688;500;0
NPPN;800;8;1171;500;0
NPPN;800;13;2027;500;0
NPPN;800;21;2703;500;0
NPPN;800;34;3115;500;0
NPPN;800;55;3331;500;0
NPPN;800;89;3438;500;0
NPPN;800;128;3490;500;0
NPPN;800;255;3564;500;0
NPPN;1600;1;273;500;0
NPPN;1600;2;303;500;0
NPPN;1600;3;0;44;1
NPPN;1600;5;1222;500;0
NPPN;1600;8;1927;500;0
NPPN;1600;13;2770;500;0
NPPN;1600;21;3193;500;0
NPPN;1600;34;3368;500;0
NPPN;1600;55;3464;500;0
NPPN;1600;89;3529;500;0
NPPN;1600;128;3564;500;0
NPPN;1600;255;3631;500;0
NPPN;3200;1;268;500;0
NPPN;3200;2;0;45;1
NPPN;3200;3;472;500;0
NPPN;3200;5;941;500;0
NPPN;3200;8;1684;500;0
NPPN;3200;13;2483;500;0
NPPN;3200;21;3069;500;0
NPPN;3200;34;3346;500;0
NPPN;3200;55;3457;500;0
NPPN;3200;89;3525;500;0
NPPN;3200;128;3565;500;0
NPPN;3200;255;3632;500;0
NPPN;6400;1;251;500;0
NPPN;6400;2;0;44;1
NPPN;6400;3;0;44;1
NPPN;6400;5;692;500;0
NPPN;6400;8;1276;500;0
NPPN;6400;13;2091;500;0
NPPN;6400;21;2833;500;0
NPPN;6400;34;3262;500;0
NPPN;6400;55;3439;500;0
NPPN;6400;89;3521;500;0
NPPN;6400;128;3566;500;0
NPPN;6400;255;3626;494;1
NPPN;12800;1;493;500;0
NPPN;12800;2;887;500;0
NPPN;12800;3;1502;500;0
NPPN;12800;5;2371;500;0
NPPN;12800;8;3026;500;0
NPPN;12800;13;3368;500;0
NPPN;12800;21;3498;500;0
NPPN;12800;34;3564;500;0
NPPN;12800;55;3616;500;0
NPPN;12800;89;3658;539;1
NPPN;12800;128;3687;500;0
NPPN;12800;255;3686;500;0
NPPN;25600;1;388;500;0
NPPN;25600;2;0;44;1
NPPN;25600;3;1071;500;0
NPPN;25600;5;1909;500;0
NPPN;25600;8;2694;500;0
NPPN;25600;13;3238;500;0
NPPN;25600;21;3462;500;0
NPPN;25600;34;3558;500;0
NPPN;25600;55;3614;500;0
NPPN;25600;89;3658;500;0
NPPN;25600;128;3689;500;0
NPPN;25600;255;3686;539;1
NPPN;51200;1;333;500;0
NPPN;51200;2;455;500;0
NPPN;51200;3;844;500;0
NPPN;51200;5;1442;500;0
NPPN;51200;8;2247;500;0
NPPN;51200;13;2986;500;0
NPPN;51200;21;3383;500;0
NPPN;51200;34;3533;500;0
NPPN;51200;55;3607;500;0
NPPN;51200;89;3656;500;0
NPPN;51200;128;3691;500;0
NPPN;51200;255;3684;540;1
NPPN;100000;1;873;500;0
NPPN;100000;2;1746;500;0
NPPN;100000;3;2456;500;0
NPPN;100000;5;3171;500;0
NPPN;100000;8;3474;500;0
NPPN;100000;13;3588;500;0
NPPN;100000;21;3651;500;0
NPPN;100000;34;1790;500;0
NPPN;100000;55;3658;500;0
NPPN;100000;89;3690;500;0
NPPN;100000;128;3685;500;0
NPPN;100000;255;3683;500;0
NPPN;200000;1;616;500;0
NPPN;200000;2;1236;500;0
NPPN;200000;3;1921;500;0
NPPN;200000;5;2802;500;0
NPPN;200000;8;3356;500;0
NPPN;200000;13;3572;500;0
NPPN;200000;21;3669;500;0
NPPN;200000;34;1327;500;0
NPPN;200000;55;3680;500;0
NPPN;200000;89;3685;495;1
NPPN;200000;128;3684;539;1
NPPN;200000;255;3685;500;0
NPPN;400000;1;412;500;0
NPPN;400000;2;772;500;0
NPPN;400000;3;1447;500;0
NPPN;400000;5;2310;500;0
NPPN;400000;8;3123;500;0
NPPN;400000;13;3557;500;0
NPPN;400000;21;3726;500;0
NPPN;400000;34;875;500;0
NPPN;400000;55;3755;500;0
NPPN;400000;89;3713;500;0
NPPN;400000;128;3685;500;0
NPPN;400000;255;3686;539;1
NPPN;800000;1;221;500;0
NPPN;800000;2;574;500;0
NPPN;800000;3;791;500;0
NPPN;800000;5;1805;500;0
NPPN;800000;8;2798;500;0
NPPN;800000;13;3555;500;0
NPPN;800000;21;3764;500;0
NPPN;800000;34;0;45;1
NPPN;800000;55;3830;500;0
NPPN;800000;89;3746;500;0
NPPN;800000;128;3688;500;0
NPPN;800000;255;3687;500;0
NPPN;1600000;1;0;44;1
NPPN;1600000;2;2027;500;0
NPPN;1600000;3;3257;500;0
NPPN;1600000;5;3891;500;0
NPPN;1600000;8;3833;500;0
NPPN;1600000;13;3854;500;0
NPPN;1600000;21;3817;500;0
NPPN;1600000;34;3687;500;0
NPPN;1600000;55;3687;500;0
NPPN;1600000;89;3683;500;0
NPPN;1600000;128;3679;494;1
NPPN;1600000;255;3688;500;0
NPPN;3200000;1;0;44;1
NPPN;3200000;2;1409;500;0
NPPN;3200000;3;2725;500;0
NPPN;3200000;5;4067;500;0
NPPN;3200000;8;3888;500;0
NPPN;3200000;13;4091;500;0
NPPN;3200000;21;3887;500;0
NPPN;3200000;34;3688;500;0
NPPN;3200000;55;3689;500;0
NPPN;3200000;89;3688;500;0
NPPN;3200000;128;3686;500;0
NPPN;3200000;255;3687;500;0
NPPN;6400000;1;0;44;1
NPPN;6400000;2;0;45;1
NPPN;6400000;3;0;44;1
NPPN;6400000;5;4095;358;1
NPPN;6400000;8;4094;313;1
NPPN;6400000;13;3991;500;0
NPPN;6400000;21;4095;89;1
NPPN;6400000;34;3688;500;0
NPPN;6400000;55;3687;500;0
NPPN;6400000;89;3686;539;1
NPPN;6400000;128;3687;539;1
NPPN;6400000;255;3687;500;0
PNNP;100;1;179;500;0
PNNP;100;2;0;44;1
PNNP;100;3;0;44;1
PNNP;100;5;975;500;0
PNNP;100;8;1585;500;0
PNNP;100;13;2167;500;0
PNNP;100;21;2732;500;0
PNNP;100;34;3104;500;0
PNNP;100;55;3298;500;0
PNNP;100;89;3404;500;0
PNNP;100;128;3459;500;0
PNNP;100;255;3540;500;0
PNNP;200;1;291;500;0
PNNP;200;2;0;44;1
PNNP;200;3;0;44;1
PNNP;200;5;890;500;0
PNNP;200;8;1521;500;0
PNNP;200;13;2155;500;0
PNNP;200;21;2719;500;0
PNNP;200;34;3101;500;0
PNNP;200;55;3302;500;0
PNNP;200;89;3408;500;0
PNNP;200;128;3463;500;0
PNNP;200;255;3536;500;0
PNNP;400;1;239;404;1
PNNP;400;2;0;44;1
PNNP;400;3;0;44;1
PNNP;400;5;763;500;0
PNNP;400;8;1342;500;0
PNNP;400;13;2067;500;0
PNNP;400;21;2660;500;0
