sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;3200000;55;4095;45;1
NPPN;3200000;89;4095;45;1
NPPN;3200000;128;4095;45;1
NPPN;3200000;255;4095;45;1
NPPN;6400000;1;2724;500;0
NPPN;6400000;2;3906;500;0
NPPN;6400000;3;3805;500;0
NPPN;6400000;5;4095;44;1
NPPN;6400000;8;4095;45;1
NPPN;6400000;13;4095;223;1
NPPN;6400000;21;4095;44;1
NPPN;6400000;34;4095;45;1
NPPN;6400000;55;4095;45;1
NPPN;6400000;89;4095;45;1
NPPN;6400000;128;4095;45;1
NPPN;6400000;255;4095;45;1
PNNP;100;1;1570;500;0
PNNP;100;2;1786;500;0
PNNP;100;3;1840;500;0
PNNP;100;5;1883;500;0
PNNP;100;8;1932;500;0
PNNP;100;13;1977;500;0
PNNP;100;21;2025;500;0
PNNP;100;34;2076;500;0
PNNP;100;55;2153;500;0
PNNP;100;89;2264;500;0
PNNP;100;128;2414;500;0
PNNP;100;255;2818;500;0
PNNP;200;1;1874;500;0
PNNP;200;2;2221;500;0
PNNP;200;3;2350;500;0
PNNP;200;5;2439;500;0
PNNP;200;8;2497;500;0
PNNP;200;13;2547;500;0
PNNP;200;21;2591;500;0
PNNP;200;34;2642;500;0
PNNP;200;55;2698;500;0
PNNP;200;89;2779;500;0
PNNP;200;128;2876;500;0
PNNP;200;255;3137;500;0
PNNP;400;1;2049;500;0
PNNP;400;2;2415;500;0
PNNP;400;3;2640;500;0
PNNP;400;5;2780;500;0
PNNP;400;8;2843;500;0
PNNP;400;13;2873;500;0
PNNP;400;21;2948;500;0
PNNP;400;34;2950;500;0
PNNP;400;55;3046;500;0
PNNP;400;89;3070;500;0
PNNP;400;128;3181;500;0
PNNP;400;255;3396;500;0
PNNP;800;1;2041;500;0
PNNP;800;2;2491;500;0
PNNP;800;3;2678;500;0
PNNP;800;5;2906;500;0
PNNP;800;8;2994;226;1
PNNP;800;13;3081;500;0
PNNP;800;21;3140;500;0
PNNP;800;34;3189;500;0
PNNP;800;55;3232;500;0
PNNP;800;89;3288;500;0
PNNP;800;128;3343;500;0
PNNP;800;255;3521;500;0
PNNP;1600;1;2464;500;0
PNNP;1600;2;2811;496;1
PNNP;1600;3;2942;500;0
PNNP;1600;5;3106;500;0
PNNP;1600;8;3182;500;0
PNNP;1600;13;3252;500;0
PNNP;1600;21;3314;500;0
PNNP;1600;34;3348;500;0
PNNP;1600;55;3407;500;0
PNNP;1600;89;3427;500;0
PNNP;1600;128;3506;500;0
PNNP;1600;255;3798;500;0
PNNP;3200;1;2554;361;1
PNNP;3200;2;2846;180;1
PNNP;3200;3;2974;90;1
PNNP;3200;5;3106;90;1
PNNP;3200;8;3200;90;1
PNNP;3200;13;3275;316;1
PNNP;3200;21;3332;90;1
PNNP;3200;34;3381;135;1
PNNP;3200;55;3437;500;0
PNNP;3200;89;3516;500;0
PNNP;3200;128;3602;500;0
PNNP;3200;255;3829;500;0
PNNP;6400;1;2540;271;1
PNNP;6400;2;2818;90;1
PNNP;6400;3;2946;90;1
PNNP;6400;5;3078;90;1
PNNP;6400;8;3177;90;1
PNNP;6400;13;3205;90;1
PNNP;6400;21;3329;90;1
PNNP;6400;34;3325;90;1
PNNP;6400;55;3452;500;0
PNNP;6400;89;3525;500;0
PNNP;6400;128;3557;500;0
PNNP;6400;255;3759;500;0
PNNP;12800;1;2981;90;1
PNNP;12800;2;3129;90;1
PNNP;12800;3;3204;90;1
PNNP;12800;5;3294;180;1
PNNP;12800;8;3364;135;1
PNNP;12800;13;3428;500;0
PNNP;12800;21;3431;500;0
PNNP;12800;34;3588;500;0
PNNP;12800;55;3782;500;0
PNNP;12800;89;3917;500;0
PNNP;12800;128;4065;179;1
PNNP;12800;255;4094;45;1
PNNP;25600;1;2940;90;1
PNNP;25600;2;3060;90;1
PNNP;25600;3;3132;90;1
PNNP;25600;5;3226;180;1
PNNP;25600;8;3312;496;1
PNNP;25600;13;3296;500;0
PNNP;25600;21;3489;500;0
PNNP;25600;34;3585;500;0
PNNP;25600;55;3692;500;0
PNNP;25600;89;3857;500;0
PNNP;25600;128;4049;180;1
PNNP;25600;255;4094;44;1
PNNP;51200;1;2906;90;1
PNNP;51200;2;3028;90;1
PNNP;51200;3;3083;90;1
PNNP;51200;5;3162;45;1
PNNP;51200;8;3242;270;1
PNNP;51200;13;3358;500;0
PNNP;51200;21;3482;500;0
PNNP;51200;34;3549;500;0
PNNP;51200;55;3608;500;0
PNNP;51200;89;3800;500;0
PNNP;51200;128;4015;540;1
PNNP;51200;255;4094;45;1
PNNP;100000;1;3127;90;1
PNNP;100000;2;3170;500;0
PNNP;100000;3;3181;500;0
PNNP;100000;5;3333;500;0
PNNP;100000;8;3337;500;0
PNNP;100000;13;3558;500;0
PNNP;100000;21;3619;500;0
PNNP;100000;34;3163;500;0
PNNP;100000;55;3706;500;0
PNNP;100000;89;3947;500;0
PNNP;100000;128;4093;45;1
PNNP;100000;255;4093;45;1
PNNP;200000;1;3167;180;1
PNNP;200000;2;3155;500;0
PNNP;200000;3;3173;500;0
PNNP;200000;5;3294;500;0
PNNP;200000;8;3303;500;0
PNNP;200000;13;3601;500;0
PNNP;200000;21;3618;500;0
PNNP;200000;34;3111;500;0
PNNP;200000;55;3697;500;0
PNNP;200000;89;3923;500;0
PNNP;200000;128;4093;45;1
PNNP;200000;255;4093;45;1
PNNP;400000;1;3195;90;1
PNNP;400000;2;3149;500;0
PNNP;400000;3;3199;500;0
PNNP;400000;5;3209;316;1
PNNP;400000;8;3374;500;0
PNNP;400000;13;3431;500;0
PNNP;400000;21;3721;500;0
PNNP;400000;34;3162;500;0
PNNP;400000;55;3729;500;0
PNNP;400000;89;3896;500;0
PNNP;400000;128;4094;45;1
PNNP;400000;255;4094;45;1
PNNP;800000;1;2423;90;1
PNNP;800000;2;3120;500;0
PNNP;800000;3;3228;500;0
PNNP;800000;5;3121;500;0
PNNP;800000;8;3540;500;0
PNNP;800000;13;3567;500;0
PNNP;800000;21;3717;500;0
PNNP;800000;34;3192;500;0
PNNP;800000;55;3816;500;0
PNNP;800000;89;3897;500;0
PNNP;800000;128;4094;45;1
PNNP;800000;255;4094;45;1
PNNP;1600000;1;3353;500;0
PNNP;1600000;2;3459;500;0
PNNP;1600000;3;4014;500;0
PNNP;1600000;5;3933;500;0
PNNP;1600000;8;4019;500;0
PNNP;1600000;13;3759;500;0
PNNP;1600000;21;4038;500;0
PNNP;1600000;34;4094;45;1
PNNP;1600000;55;4093;45;1
PNNP;1600000;89;4093;45;1
PNNP;1600000;128;4093;45;1
PNNP;1600000;255;4093;45;1
PNNP;3200000;1;2618;500;0
PNNP;3200000;2;3604;500;0
PNNP;3200000;3;3728;500;0
PNNP;3200000;5;4062;500;0
PNNP;3200000;8;4095;45;1
PNNP;3200000;13;3892;500;0
PNNP;3200000;21;4095;45;1
PNNP;3200000;34;4093;45;1
PNNP;3200000;55;4093;45;1
PNNP;3200000;89;4093;45;1
PNNP;3200000;128;4093;45;1
PNNP;3200000;255;4093;45;1
PNNP;6400000;1;1855;500;0
PNNP;6400000;2;2965;500;0
PNNP;6400000;3;3368;500;0
PNNP;6400000;5;3871;500;0
PNNP;6400000;8;4095;44;1
PNNP;6400000;13;4026;500;0
PNNP;6400000;21;4095;44;1
PNNP;6400000;34;4093;45;1
PNNP;6400000;55;4094;45;1
PNNP;6400000;89;4094;45;1
PNNP;6400000;128;4094;45;1
PNNP;6400000;255;4094;45;1
PNDD;100;1;1394;500;0
PNDD;100;2;1544;500;0
PNDD;100;3;1560;500;0
PNDD;100;5;1600;500;0
PNDD;100;8;1641;500;0
PNDD;100;13;1683;500;0
PNDD;100;21;1719;500;0
PNDD;100;34;1777;500;0
PNDD;100;55;1855;500;0
PNDD;100;89;1985;500;0
PNDD;100;128;2134;500;0
PNDD;100;255;2549;500;0
PNDD;200;1;1603;500;0
PNDD;200;2;2010;500;0
PNDD;200;3;2123;500;0
PNDD;200;5;2178;500;0
PNDD;200;8;2226;500;0
PNDD;200;13;2275;500;0
PNDD;200;21;2316;500;0
PNDD;200;34;2370;500;0
PNDD;200;55;2431;500;0
PNDD;200;89;2524;500;0
PNDD;200;128;2631;500;0
PNDD;200;255;3018;500;0
PNDD;400;1;1799;500;0
PNDD;400;2;2225;500;0
PNDD;400;3;2464;500;0
PNDD;400;5;2596;500;0
PNDD;400;8;2669;500;0
PNDD;400;13;2718;423;1
PNDD;400;21;2762;500;0
PNDD;400;34;2818;500;0
PNDD;400;55;2874;500;0
PNDD;400;89;2941;500;0
PNDD;400;128;3026;500;0
PNDD;400;255;3283;500;0
PNDD;800;1;1857;500;0
PNDD;800;2;2311;500;0
PNDD;800;3;2502;500;0
PNDD;800;5;2773;500;0
PNDD;800;8;2859;500;0
PNDD;800;13;2965;500;0
PNDD;800;21;3009;500;0
PNDD;800;34;3055;500;0
PNDD;800;55;3109;500;0
PNDD;800;89;3171;500;0
PNDD;800;128;3222;500;0
PNDD;800;255;3452;500;0
PNDD;1600;1;2372;500;0
PNDD;1600;2;2704;500;0
PNDD;1600;3;2836;307;1
PNDD;1600;5;3038;500;0
PNDD;1600;8;3096;538;1
PNDD;1600;13;3187;500;0
PNDD;1600;21;3235;231;1
PNDD;1600;34;3274;423;1
PNDD;1600;55;3336;500;0
PNDD;1600;89;3424;500;0
PNDD;1600;128;3512;500;0
PNDD;1600;255;3797;500;0
PNDD;3200;1;2492;500;0
PNDD;3200;2;2787;307;1
PNDD;3200;3;2904;115;1
PNDD;3200;5;3038;307;1
PNDD;3200;8;3132;500;0
PNDD;3200;13;3212;115;1
PNDD;3200;21;3267;307;1
PNDD;3200;34;3325;500;0
PNDD;3200;55;3376;500;0
PNDD;3200;89;3457;500;0
PNDD;3200;128;3540;500;0
PNDD;3200;255;3791;500;0
PNDD;6400;1;2521;192;1
PNDD;6400;2;2782;192;1
PNDD;6400;3;2896;77;1
PNDD;6400;5;3015;500;0
PNDD;6400;8;3112;77;1
