sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;0;45;1
NPPN;100;2;0;44;1
NPPN;100;3;692;500;0
NPPN;100;5;1073;500;0
NPPN;100;8;1697;500;0
NPPN;100;13;2322;500;0
NPPN;100;21;2830;500;0
NPPN;100;34;3170;500;0
NPPN;100;55;3347;500;0
NPPN;100;89;3436;500;0
NPPN;100;128;3485;500;0
NPPN;100;255;3544;500;0
NPPN;200;1;291;500;0
NPPN;200;2;341;500;0
NPPN;200;3;0;44;1
NPPN;200;5;1062;500;0
NPPN;200;8;1640;500;0
NPPN;200;13;2274;500;0
NPPN;200;21;2821;500;0
NPPN;200;34;3165;500;0
NPPN;200;55;3340;500;0
NPPN;200;89;3437;500;0
NPPN;200;128;3489;500;0
NPPN;200;255;3571;500;0
NPPN;400;1;264;500;0
NPPN;400;2;0;45;1
NPPN;400;3;0;45;1
NPPN;400;5;841;500;0
NPPN;400;8;1464;500;0
NPPN;400;13;2209;500;0
NPPN;400;21;2776;500;0
NPPN;400;34;3147;500;0
NPPN;400;55;3336;500;0
NPPN;400;89;3437;500;0
NPPN;400;128;3492;500;0
NPPN;400;255;3571;500;0
NPPN;800;1;233;500;0
NPPN;800;2;0;44;1
NPPN;800;3;0;44;1
NPPN;800;5;688;500;0
NPPN;800;8;1159;500;0
NPPN;800;13;2019;500;0
NPPN;800;21;2698;500;0
NPPN;800;34;3110;500;0
NPPN;800;55;3325;500;0
NPPN;800;89;3436;500;0
NPPN;800;128;3491;500;0
NPPN;800;255;3520;500;0
NPPN;1600;1;14;89;1
NPPN;1600;2;0;44;1
NPPN;1600;3;0;44;1
NPPN;1600;5;1280;500;0
NPPN;1600;8;1921;500;0
NPPN;1600;13;2769;500;0
NPPN;1600;21;3193;500;0
NPPN;1600;34;3369;500;0
NPPN;1600;55;3466;500;0
NPPN;1600;89;3534;500;0
NPPN;1600;128;3528;500;0
NPPN;1600;255;3616;500;0
NPPN;3200;1;129;500;0
NPPN;3200;2;0;44;1
NPPN;3200;3;0;44;1
NPPN;3200;5;939;500;0
NPPN;3200;8;1674;500;0
NPPN;3200;13;2481;500;0
NPPN;3200;21;3061;500;0
NPPN;3200;34;3341;500;0
NPPN;3200;55;3459;500;0
NPPN;3200;89;3525;500;0
NPPN;3200;128;3496;500;0
NPPN;3200;255;3675;500;0
NPPN;6400;1;71;359;1
NPPN;6400;2;213;500;0
NPPN;6400;3;0;44;1
NPPN;6400;5;693;500;0
NPPN;6400;8;1258;500;0
NPPN;6400;13;2088;500;0
NPPN;6400;21;2829;500;0
NPPN;6400;34;3267;500;0
NPPN;6400;55;3385;500;0
NPPN;6400;89;3529;500;0
NPPN;6400;128;3544;500;0
NPPN;6400;255;3603;500;0
NPPN;12800;1;506;500;0
NPPN;12800;2;888;500;0
NPPN;12800;3;1496;500;0
NPPN;12800;5;2370;500;0
NPPN;12800;8;3025;500;0
NPPN;12800;13;3371;500;0
NPPN;12800;21;3488;500;0
NPPN;12800;34;3563;500;0
NPPN;12800;55;3573;500;0
NPPN;12800;89;3660;500;0
NPPN;12800;128;3731;500;0
NPPN;12800;255;3686;500;0
NPPN;25600;1;393;500;0
NPPN;25600;2;0;44;1
NPPN;25600;3;1063;500;0
NPPN;25600;5;1908;500;0
NPPN;25600;8;2693;500;0
NPPN;25600;13;3237;500;0
NPPN;25600;21;3442;500;0
NPPN;25600;34;3561;500;0
NPPN;25600;55;3607;500;0
NPPN;25600;89;3709;496;1
NPPN;25600;128;3677;360;1
NPPN;25600;255;3686;500;0
NPPN;51200;1;329;500;0
NPPN;51200;2;456;500;0
NPPN;51200;3;735;500;0
NPPN;51200;5;1435;500;0
NPPN;51200;8;2241;500;0
NPPN;51200;13;2950;500;0
NPPN;51200;21;3396;500;0
NPPN;51200;34;3551;500;0
NPPN;51200;55;3602;404;1
NPPN;51200;89;3698;500;0
NPPN;51200;128;3718;500;0
NPPN;51200;255;3684;500;0
NPPN;100000;1;880;500;0
NPPN;100000;2;1737;500;0
NPPN;100000;3;2457;500;0
NPPN;100000;5;3183;500;0
NPPN;100000;8;3499;500;0
NPPN;100000;13;3612;500;0
NPPN;100000;21;3670;500;0
NPPN;100000;34;1706;500;0
NPPN;100000;55;3656;500;0
NPPN;100000;89;3703;500;0
NPPN;100000;128;3684;500;0
NPPN;100000;255;3682;500;0
NPPN;200000;1;607;500;0
NPPN;200000;2;1239;500;0
NPPN;200000;3;1909;500;0
NPPN;200000;5;2800;500;0
NPPN;200000;8;3336;500;0
NPPN;200000;13;3580;500;0
NPPN;200000;21;3747;500;0
