sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;1804;500;0
NPPN;100;2;2014;500;0
NPPN;100;3;2058;500;0
NPPN;100;5;2106;500;0
NPPN;100;8;2146;500;0
NPPN;100;13;2188;500;0
NPPN;100;21;2238;500;0
NPPN;100;34;2306;500;0
NPPN;100;55;2388;500;0
NPPN;100;89;2487;500;0
NPPN;100;128;2612;500;0
NPPN;100;255;2966;500;0
NPPN;200;1;1981;500;0
NPPN;200;2;2418;500;0
NPPN;200;3;2516;500;0
NPPN;200;5;2600;500;0
NPPN;200;8;2645;500;0
NPPN;200;13;2681;500;0
NPPN;200;21;2724;500;0
NPPN;200;34;2775;500;0
NPPN;200;55;2833;500;0
NPPN;200;89;2904;500;0
NPPN;200;128;2982;500;0
NPPN;200;255;3262;500;0
NPPN;400;1;1994;500;0
NPPN;400;2;2504;500;0
NPPN;400;3;2730;500;0
NPPN;400;5;2866;500;0
NPPN;400;8;2928;500;0
NPPN;400;13;2997;500;0
NPPN;400;21;3027;500;0
NPPN;400;34;3071;500;0
NPPN;400;55;3117;500;0
NPPN;400;89;3180;500;0
NPPN;400;128;3233;500;0
NPPN;400;255;3458;500;0
NPPN;800;1;1790;500;0
NPPN;800;2;2485;500;0
NPPN;800;3;2717;500;0
NPPN;800;5;2987;500;0
NPPN;800;8;3051;500;0
NPPN;800;13;3147;500;0
NPPN;800;21;3188;500;0
NPPN;800;34;3226;500;0
NPPN;800;55;3271;500;0
NPPN;800;89;3326;500;0
NPPN;800;128;3363;500;0
NPPN;800;255;3544;500;0
NPPN;1600;1;2240;500;0
NPPN;1600;2;2804;500;0
NPPN;1600;3;2967;500;0
NPPN;1600;5;3169;500;0
NPPN;1600;8;3210;500;0
NPPN;1600;13;3285;500;0
NPPN;1600;21;3326;500;0
NPPN;1600;34;3369;500;0
NPPN;1600;55;3424;500;0
NPPN;1600;89;3504;500;0
NPPN;1600;128;3570;500;0
NPPN;1600;255;3821;500;0
NPPN;3200;1;1985;500;0
NPPN;3200;2;2730;361;1
NPPN;3200;3;2963;271;1
NPPN;3200;5;3149;135;1
NPPN;3200;8;3235;135;1
NPPN;3200;13;3300;90;1
NPPN;3200;21;3346;135;1
NPPN;3200;34;3395;90;1
NPPN;3200;55;3448;500;0
NPPN;3200;89;3528;500;0
NPPN;3200;128;3592;500;0
NPPN;3200;255;3830;500;0
NPPN;6400;1;1371;500;0
NPPN;6400;2;2300;500;0
NPPN;6400;3;2717;225;1
NPPN;6400;5;3061;90;1
NPPN;6400;8;3212;136;1
NPPN;6400;13;3297;90;1
NPPN;6400;21;3352;90;1
NPPN;6400;34;3402;90;1
NPPN;6400;55;3450;500;0
NPPN;6400;89;3518;500;0
NPPN;6400;128;3589;500;0
NPPN;6400;255;3820;500;0
NPPN;12800;1;2531;315;1
NPPN;12800;2;3102;135;1
NPPN;12800;3;3234;90;1
NPPN;12800;5;3337;90;1
NPPN;12800;8;3416;90;1
NPPN;12800;13;3446;500;0
NPPN;12800;21;3505;500;0
NPPN;12800;34;3612;500;0
NPPN;12800;55;3757;500;0
NPPN;12800;89;3954;500;0
NPPN;12800;128;4088;89;1
NPPN;12800;255;4094;44;1
NPPN;25600;1;1789;500;0
NPPN;25600;2;2675;90;1
NPPN;25600;3;3027;90;1
NPPN;25600;5;3281;90;1
NPPN;25600;8;3368;90;1
NPPN;25600;13;3429;451;1
NPPN;25600;21;3471;500;0
NPPN;25600;34;3582;500;0
NPPN;25600;55;3733;500;0
NPPN;25600;89;3950;500;0
NPPN;25600;128;4083;45;1
NPPN;25600;255;4095;44;1
NPPN;51200;1;1048;500;0
NPPN;51200;2;1942;500;0
NPPN;51200;3;2476;90;1
NPPN;51200;5;2998;90;1
NPPN;51200;8;3263;135;1
NPPN;51200;13;3400;500;0
NPPN;51200;21;3485;500;0
NPPN;51200;34;3576;500;0
NPPN;51200;55;3700;500;0
NPPN;51200;89;3917;500;0
NPPN;51200;128;4091;267;1
NPPN;51200;255;4095;44;1
NPPN;100000;1;2068;135;1
NPPN;100000;2;2903;270;1
NPPN;100000;3;3186;500;0
NPPN;100000;5;3422;500;0
NPPN;100000;8;3474;500;0
NPPN;100000;13;3590;500;0
NPPN;100000;21;3768;500;0
NPPN;100000;34;2862;500;0
NPPN;100000;55;3832;500;0
NPPN;100000;89;4050;500;0
NPPN;100000;128;4095;45;1
NPPN;100000;255;4095;45;1
NPPN;200000;1;1127;450;1
NPPN;200000;2;2144;90;1
NPPN;200000;3;2660;225;1
NPPN;200000;5;3140;500;0
NPPN;200000;8;3386;500;0
NPPN;200000;13;3542;500;0
NPPN;200000;21;3784;500;0
NPPN;200000;34;2117;500;0
NPPN;200000;55;3837;500;0
NPPN;200000;89;4092;45;1
NPPN;200000;128;4095;45;1
NPPN;200000;255;4095;45;1
NPPN;400000;1;469;360;1
NPPN;400000;2;1182;270;1
NPPN;400000;3;1817;500;0
NPPN;400000;5;2517;500;0
NPPN;400000;8;3045;406;1
NPPN;400000;13;3590;500;0
NPPN;400000;21;3749;500;0
NPPN;400000;34;1168;500;0
NPPN;400000;55;3748;500;0
NPPN;400000;89;4074;135;1
NPPN;400000;128;4095;45;1
NPPN;400000;255;4095;45;1
NPPN;800000;1;180;500;0
NPPN;800000;2;524;500;0
NPPN;800000;3;905;500;0
NPPN;800000;5;1656;541;1
NPPN;800000;8;2322;450;1
NPPN;800000;13;3008;500;0
NPPN;800000;21;3625;500;0
NPPN;800000;34;501;500;0
NPPN;800000;55;3721;500;0
NPPN;800000;89;4068;500;0
NPPN;800000;128;4095;45;1
NPPN;800000;255;4095;45;1
NPPN;1600000;1;650;541;1
NPPN;1600000;2;1483;315;1
NPPN;1600000;3;2208;500;0
NPPN;1600000;5;3046;500;0
NPPN;1600000;8;4095;45;1
NPPN;1600000;13;3024;451;1
NPPN;1600000;21;4095;45;1
NPPN;1600000;34;4095;45;1
NPPN;1600000;55;4095;45;1
NPPN;1600000;89;4095;45;1
NPPN;1600000;128;4095;45;1
NPPN;1600000;255;4095;45;1
NPPN;3200000;1;395;500;0
NPPN;3200000;2;1023;500;0
NPPN;3200000;3;1597;500;0
NPPN;3200000;5;2745;500;0
NPPN;3200000;8;4095;45;1
