sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;407;500;0
NPPN;100;2;499;500;0
NPPN;100;3;517;500;0
NPPN;100;5;557;500;0
NPPN;100;8;605;500;0
NPPN;100;13;651;500;0
NPPN;100;21;694;500;0
NPPN;100;34;748;500;0
NPPN;100;55;835;500;0
NPPN;100;89;969;500;0
NPPN;100;128;1158;500;0
NPPN;100;255;1767;500;0
NPPN;200;1;252;500;0
NPPN;200;2;743;500;0
NPPN;200;3;846;500;0
NPPN;200;5;963;500;0
NPPN;200;8;1021;500;0
NPPN;200;13;1096;500;0
NPPN;200;21;1164;500;0
NPPN;200;34;1220;500;0
NPPN;200;55;1310;500;0
NPPN;200;89;1438;500;0
NPPN;200;128;1596;500;0
NPPN;200;255;2122;500;0
NPPN;400;1;141;500;0
NPPN;400;2;623;500;0
NPPN;400;3;992;500;0
NPPN;400;5;1283;500;0
NPPN;400;8;1401;500;0
NPPN;400;13;1515;500;0
NPPN;400;21;1597;500;0
NPPN;400;34;1673;500;0
NPPN;400;55;1759;500;0
NPPN;400;89;1865;500;0
NPPN;400;128;1984;500;0
NPPN;400;255;2438;500;0
NPPN;800;1;93;500;0
NPPN;800;2;414;500;0
NPPN;800;3;652;500;0
NPPN;800;5;1274;500;0
NPPN;800;8;1488;500;0
NPPN;800;13;1776;500;0
NPPN;800;21;1880;500;0
NPPN;800;34;1957;500;0
NPPN;800;55;2050;500;0
NPPN;800;89;2138;500;0
NPPN;800;128;2219;500;0
NPPN;800;255;2661;500;0
NPPN;1600;1;192;500;0
NPPN;1600;2;570;500;0
NPPN;1600;3;883;500;0
NPPN;1600;5;1572;500;0
NPPN;1600;8;1788;500;0
NPPN;1600;13;2062;500;0
NPPN;1600;21;2142;500;0
NPPN;1600;34;2225;500;0
NPPN;1600;55;2331;500;0
NPPN;1600;89;2535;500;0
NPPN;1600;128;2717;500;0
NPPN;1600;255;3329;500;0
NPPN;3200;1;213;500;0
NPPN;3200;2;344;500;0
NPPN;3200;3;614;500;0
NPPN;3200;5;1097;500;0
NPPN;3200;8;1573;500;0
NPPN;3200;13;1956;500;0
NPPN;3200;21;2169;500;0
NPPN;3200;34;2286;500;0
NPPN;3200;55;2397;500;0
NPPN;3200;89;2566;500;0
NPPN;3200;128;2770;500;0
NPPN;3200;255;3392;500;0
NPPN;6400;1;207;500;0
NPPN;6400;2;111;500;0
NPPN;6400;3;253;500;0
NPPN;6400;5;582;500;0
NPPN;6400;8;1010;500;0
NPPN;6400;13;1527;500;0
NPPN;6400;21;1954;500;0
NPPN;6400;34;2238;500;0
NPPN;6400;55;2385;500;0
NPPN;6400;89;2576;500;0
NPPN;6400;128;2774;500;0
NPPN;6400;255;3400;500;0
NPPN;12800;1;341;500;0
NPPN;12800;2;491;500;0
NPPN;12800;3;823;500;0
NPPN;12800;5;1371;500;0
NPPN;12800;8;1854;500;0
NPPN;12800;13;2243;500;0
NPPN;12800;21;2538;500;0
NPPN;12800;34;2846;500;0
NPPN;12800;55;3236;500;0
NPPN;12800;89;3753;500;0
NPPN;12800;128;4073;500;0
NPPN;12800;255;4095;89;1
NPPN;25600;1;343;500;0
NPPN;25600;2;178;500;0
NPPN;25600;3;363;500;0
NPPN;25600;5;748;500;0
NPPN;25600;8;1242;500;0
NPPN;25600;13;1792;500;0
NPPN;25600;21;2303;500;0
NPPN;25600;34;2711;500;0
NPPN;25600;55;3215;500;0
NPPN;25600;89;3839;500;0
NPPN;25600;128;4058;179;1
NPPN;25600;255;4095;44;1
NPPN;51200;1;361;500;0
NPPN;51200;2;166;500;0
NPPN;51200;3;177;500;0
NPPN;51200;5;341;500;0
NPPN;51200;8;662;500;0
NPPN;51200;13;1159;500;0
NPPN;51200;21;1783;500;0
NPPN;51200;34;2434;500;0
NPPN;51200;55;3021;500;0
NPPN;51200;89;3774;500;0
NPPN;51200;128;4090;500;0
NPPN;51200;255;4095;44;1
NPPN;100000;1;253;500;0
NPPN;100000;2;330;500;0
NPPN;100000;3;573;500;0
NPPN;100000;5;1076;500;0
NPPN;100000;8;1704;500;0
NPPN;100000;13;2415;500;0
NPPN;100000;21;3279;500;0
NPPN;100000;34;223;500;0
NPPN;100000;55;3263;500;0
NPPN;100000;89;3996;500;0
NPPN;100000;128;4095;45;1
NPPN;100000;255;4095;45;1
NPPN;200000;1;240;500;0
NPPN;200000;2;251;500;0
NPPN;200000;3;339;500;0
NPPN;200000;5;696;500;0
NPPN;200000;8;1228;500;0
NPPN;200000;13;2001;500;0
NPPN;200000;21;2994;500;0
NPPN;200000;34;300;500;0
NPPN;200000;55;3010;500;0
NPPN;200000;89;4033;500;0
NPPN;200000;128;4095;45;1
NPPN;200000;255;4095;45;1
NPPN;400000;1;260;500;0
NPPN;400000;2;258;500;0
NPPN;400000;3;322;500;0
NPPN;400000;5;570;500;0
NPPN;400000;8;1048;500;0
NPPN;400000;13;1739;500;0
NPPN;400000;21;2814;500;0
NPPN;400000;34;542;500;0
NPPN;400000;55;2912;500;0
NPPN;400000;89;4048;500;0
NPPN;400000;128;4095;45;1
NPPN;400000;255;4095;45;1
NPPN;800000;1;273;500;0
NPPN;800000;2;299;500;0
NPPN;800000;3;314;500;0
