sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;2146;500;0
NPPN;100;2;2977;542;1
NPPN;100;3;3230;361;1
NPPN;100;5;3422;271;1
NPPN;100;8;3536;181;1
NPPN;100;13;3635;181;1
NPPN;100;21;3703;181;1
NPPN;100;34;3765;136;1
NPPN;100;55;3811;181;1
NPPN;100;89;3856;91;1
NPPN;100;128;3892;90;1
NPPN;100;255;3970;135;1
NPPN;200;1;1941;500;0
NPPN;200;2;2601;500;0
NPPN;200;3;3035;450;1
NPPN;200;5;3350;315;1
NPPN;200;8;3511;225;1
NPPN;200;13;3621;180;1
NPPN;200;21;3694;135;1
NPPN;200;34;3757;135;1
NPPN;200;55;3811;225;1
NPPN;200;89;3857;90;1
NPPN;200;128;3895;90;1
NPPN;200;255;3966;90;1
NPPN;400;1;1749;500;0
NPPN;400;2;1861;500;0
NPPN;400;3;2627;538;1
NPPN;400;5;3152;359;1
NPPN;400;8;3414;269;1
NPPN;400;13;3575;180;1
NPPN;400;21;3670;135;1
NPPN;400;34;3745;135;1
NPPN;400;55;3803;135;1
NPPN;400;89;3851;90;1
NPPN;400;128;3890;90;1
NPPN;400;255;3966;135;1
NPPN;800;1;1551;500;0
NPPN;800;2;1162;500;0
NPPN;800;3;1711;493;1
NPPN;800;5;2669;448;1
NPPN;800;8;3106;359;1
NPPN;800;13;3465;224;1
NPPN;800;21;3628;180;1
NPPN;800;34;3714;135;1
NPPN;800;55;3784;135;1
NPPN;800;89;3839;90;1
NPPN;800;128;3879;90;1
NPPN;800;255;3955;135;1
NPPN;1600;1;1534;500;0
NPPN;1600;2;1328;448;1
NPPN;1600;3;1905;403;1
NPPN;1600;5;2846;314;1
NPPN;1600;8;3248;224;1
NPPN;1600;13;3565;179;1
NPPN;1600;21;3702;135;1
NPPN;1600;34;3780;135;1
NPPN;1600;55;3845;135;1
NPPN;1600;89;3899;90;1
NPPN;1600;128;3940;90;1
NPPN;1600;255;4028;135;1
NPPN;3200;1;1187;500;0
NPPN;3200;2;833;359;1
NPPN;3200;3;1334;359;1
NPPN;3200;5;2074;314;1
NPPN;3200;8;2731;269;1
NPPN;3200;13;3259;224;1
NPPN;3200;21;3559;135;1
NPPN;3200;34;3721;135;1
NPPN;3200;55;3812;135;1
NPPN;3200;89;3878;90;1
NPPN;3200;128;3922;90;1
NPPN;3200;255;4010;90;1
NPPN;6400;1;757;500;0
NPPN;6400;2;573;404;1
NPPN;6400;3;662;269;1
NPPN;6400;5;1193;314;1
NPPN;6400;8;1855;269;1
NPPN;6400;13;2558;224;1
NPPN;6400;21;3152;179;1
NPPN;6400;34;3523;135;1
NPPN;6400;55;3727;135;1
NPPN;6400;89;3829;90;1
NPPN;6400;128;3886;90;1
NPPN;6400;255;3977;90;1
NPPN;12800;1;781;404;1
NPPN;12800;2;973;224;1
NPPN;12800;3;1508;224;1
NPPN;12800;5;2269;224;1
NPPN;12800;8;2918;179;1
NPPN;12800;13;3426;135;1
NPPN;12800;21;3685;135;1
NPPN;12800;34;3827;90;1
NPPN;12800;55;3917;90;1
NPPN;12800;89;3986;90;1
NPPN;12800;128;4095;89;1
NPPN;12800;255;4095;89;1
NPPN;25600;1;752;224;1
NPPN;25600;2;722;269;1
NPPN;25600;3;764;224;1
NPPN;25600;5;1320;180;1
NPPN;25600;8;2000;179;1
NPPN;25600;13;2712;135;1
NPPN;25600;21;3311;135;1
