sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;1611;500;0
NPPN;100;2;2138;500;0
NPPN;100;3;2240;500;0
NPPN;100;5;2317;500;0
NPPN;100;8;2363;500;0
NPPN;100;13;2404;500;0
NPPN;100;21;2454;500;0
NPPN;100;34;2513;500;0
NPPN;100;55;2578;500;0
NPPN;100;89;2670;500;0
NPPN;100;128;2776;500;0
NPPN;100;255;3090;500;0
NPPN;200;1;1129;500;0
NPPN;200;2;2109;500;0
NPPN;200;3;2453;500;0
NPPN;200;5;2672;500;0
NPPN;200;8;2759;500;0
NPPN;200;13;2815;500;0
NPPN;200;21;2864;500;0
NPPN;200;34;2912;500;0
NPPN;200;55;2967;500;0
NPPN;200;89;3037;500;0
NPPN;200;128;3108;500;0
NPPN;200;255;3354;500;0
NPPN;400;1;741;500;0
NPPN;400;2;1518;500;0
NPPN;400;3;2222;500;0
NPPN;400;5;2702;500;0
NPPN;400;8;2919;500;0
NPPN;400;13;3046;500;0
NPPN;400;21;3152;500;0
NPPN;400;34;3155;500;0
NPPN;400;55;3210;500;0
NPPN;400;89;3261;500;0
NPPN;400;128;3307;500;0
NPPN;400;255;3511;500;0
NPPN;800;1;531;500;0
NPPN;800;2;971;500;0
NPPN;800;3;1425;500;0
NPPN;800;5;2346;500;0
NPPN;800;8;2732;500;0
NPPN;800;13;3076;500;0
NPPN;800;21;3193;500;0
NPPN;800;34;3259;500;0
NPPN;800;55;3321;500;0
NPPN;800;89;3375;500;0
NPPN;800;128;3415;500;0
NPPN;800;255;3594;500;0
NPPN;1600;1;695;500;0
NPPN;1600;2;1135;500;0
NPPN;1600;3;1652;500;0
NPPN;1600;5;2557;500;0
NPPN;1600;8;2920;500;0
NPPN;1600;13;3222;500;0
NPPN;1600;21;3316;500;0
NPPN;1600;34;3378;500;0
NPPN;1600;55;3454;500;0
NPPN;1600;89;3529;500;0
NPPN;1600;128;3589;500;0
NPPN;1600;255;3820;500;0
NPPN;3200;1;852;500;0
NPPN;3200;2;865;500;0
NPPN;3200;3;1164;500;0
NPPN;3200;5;1837;500;0
NPPN;3200;8;2472;500;0
NPPN;3200;13;2969;361;1
NPPN;3200;21;3243;270;1
NPPN;3200;34;3361;361;1
NPPN;3200;55;3445;90;1
NPPN;3200;89;3532;500;0
NPPN;3200;128;3583;226;1
NPPN;3200;255;3820;500;0
NPPN;6400;1;982;500;0
NPPN;6400;2;955;500;0
NPPN;6400;3;956;500;0
NPPN;6400;5;1090;500;0
NPPN;6400;8;1651;500;0
NPPN;6400;13;2328;135;1
NPPN;6400;21;2881;135;1
NPPN;6400;34;3238;135;1
NPPN;6400;55;3398;45;1
NPPN;6400;89;3502;500;0
NPPN;6400;128;3565;500;0
NPPN;6400;255;3812;500;0
NPPN;12800;1;1133;500;0
NPPN;12800;2;1068;500;0
NPPN;12800;3;1343;500;0
NPPN;12800;5;2063;90;1
NPPN;12800;8;2683;135;1
NPPN;12800;13;3263;90;1
NPPN;12800;21;3379;500;0
NPPN;12800;34;3553;500;0
NPPN;12800;55;3706;500;0
NPPN;12800;89;3900;500;0
NPPN;12800;128;4077;134;1
NPPN;12800;255;4094;89;1
NPPN;25600;1;1201;500;0
NPPN;25600;2;1140;270;1
NPPN;25600;3;1139;500;0
NPPN;25600;5;1214;135;1
NPPN;25600;8;1819;90;1
NPPN;25600;13;2503;500;0
NPPN;25600;21;3053;500;0
NPPN;25600;34;3398;500;0
NPPN;25600;55;3629;500;0
NPPN;25600;89;3830;500;0
NPPN;25600;128;4061;358;1
NPPN;25600;255;4075;90;1
NPPN;51200;1;1264;90;1
NPPN;51200;2;1199;225;1
NPPN;51200;3;1201;135;1
NPPN;51200;5;1203;225;1
NPPN;51200;8;1209;90;1
NPPN;51200;13;1611;315;1
NPPN;51200;21;2300;500;0
NPPN;51200;34;2914;500;0
NPPN;51200;55;3470;500;0
NPPN;51200;89;3720;500;0
NPPN;51200;128;4046;500;0
NPPN;51200;255;4027;90;1
NPPN;100000;1;739;500;0
NPPN;100000;2;1254;361;1
NPPN;100000;3;1257;500;0
NPPN;100000;5;1373;500;0
NPPN;100000;8;2052;500;0
NPPN;100000;13;2764;500;0
NPPN;100000;21;3543;500;0
NPPN;100000;34;1275;500;0
NPPN;100000;55;3454;500;0
NPPN;100000;89;3983;500;0
NPPN;100000;128;4095;45;1
NPPN;100000;255;4095;45;1
NPPN;200000;1;518;500;0
NPPN;200000;2;1289;225;1
NPPN;200000;3;1295;360;1
NPPN;200000;5;1308;90;1
NPPN;200000;8;1387;500;0
NPPN;200000;13;2142;500;0
NPPN;200000;21;2959;496;1
NPPN;200000;34;1317;500;0
NPPN;200000;55;3308;500;0
NPPN;200000;89;3925;500;0
NPPN;200000;128;4095;45;1
NPPN;200000;255;4095;45;1
NPPN;400000;1;539;500;0
NPPN;400000;2;1311;45;1
NPPN;400000;3;1318;135;1
NPPN;400000;5;1326;500;0
NPPN;400000;8;1356;500;0
NPPN;400000;13;1730;500;0
NPPN;400000;21;2716;500;0
NPPN;400000;34;1350;500;0
NPPN;400000;55;2852;500;0
NPPN;400000;89;3979;500;0
NPPN;400000;128;4095;45;1
NPPN;400000;255;4095;45;1
NPPN;800000;1;552;500;0
NPPN;800000;2;1321;500;0
NPPN;800000;3;1342;500;0
NPPN;800000;5;1354;500;0
NPPN;800000;8;1340;500;0
NPPN;800000;13;1552;500;0
NPPN;800000;21;2576;500;0
NPPN;800000;34;1336;500;0
NPPN;800000;55;2749;500;0
NPPN;800000;89;4029;500;0
NPPN;800000;128;4095;45;1
NPPN;800000;255;4095;45;1
NPPN;1600000;1;591;45;1
NPPN;1600000;2;1355;500;0
NPPN;1600000;3;1500;500;0
NPPN;1600000;5;2324;500;0
NPPN;1600000;8;4055;500;0
NPPN;1600000;13;2322;315;1
NPPN;1600000;21;4090;500;0
NPPN;1600000;34;4095;45;1
NPPN;1600000;55;4095;45;1
NPPN;1600000;89;4095;45;1
NPPN;1600000;128;4095;45;1
NPPN;1600000;255;4095;45;1
NPPN;3200000;1;608;500;0
