sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;16;500;0
NPPN;100;2;19;500;0
NPPN;100;3;13;500;0
NPPN;100;5;24;500;0
NPPN;100;8;46;500;0
NPPN;100;13;116;500;0
NPPN;100;21;222;500;0
NPPN;100;34;367;500;0
NPPN;100;55;537;500;0
NPPN;100;89;734;500;0
NPPN;100;128;903;500;0
NPPN;100;255;1501;500;0
NPPN;200;1;72;500;0
NPPN;200;2;28;500;0
NPPN;200;3;20;500;0
NPPN;200;5;27;500;0
NPPN;200;8;29;500;0
NPPN;200;13;73;500;0
NPPN;200;21;177;500;0
NPPN;200;34;361;500;0
NPPN;200;55;603;500;0
NPPN;200;89;928;500;0
NPPN;200;128;1181;500;0
NPPN;200;255;1768;500;0
NPPN;400;1;78;500;0
NPPN;400;2;25;500;0
NPPN;400;3;129;500;0
NPPN;400;5;25;500;0
NPPN;400;8;35;500;0
NPPN;400;13;43;500;0
NPPN;400;21;96;500;0
NPPN;400;34;228;500;0
NPPN;400;55;469;500;0
NPPN;400;89;837;500;0
NPPN;400;128;1171;500;0
NPPN;400;255;1922;500;0
NPPN;800;1;72;500;0
NPPN;800;2;32;500;0
NPPN;800;3;35;500;0
NPPN;800;5;41;500;0
NPPN;800;8;44;500;0
NPPN;800;13;40;500;0
NPPN;800;21;47;500;0
NPPN;800;34;103;500;0
NPPN;800;55;258;500;0
NPPN;800;89;540;500;0
NPPN;800;128;856;500;0
NPPN;800;255;1702;500;0
NPPN;1600;1;183;500;0
NPPN;1600;2;47;500;0
NPPN;1600;3;51;500;0
NPPN;1600;5;55;500;0
NPPN;1600;8;59;500;0
NPPN;1600;13;75;500;0
NPPN;1600;21;99;500;0
NPPN;1600;34;199;500;0
NPPN;1600;55;433;500;0
NPPN;1600;89;841;500;0
NPPN;1600;128;1293;500;0
NPPN;1600;255;2443;500;0
NPPN;3200;1;222;500;0
NPPN;3200;2;71;500;0
NPPN;3200;3;69;500;0
NPPN;3200;5;76;500;0
NPPN;3200;8;82;500;0
NPPN;3200;13;86;500;0
NPPN;3200;21;89;500;0
NPPN;3200;34;147;500;0
NPPN;3200;55;303;500;0
NPPN;3200;89;609;500;0
NPPN;3200;128;995;500;0
NPPN;3200;255;2138;541;1
NPPN;6400;1;238;500;0
NPPN;6400;2;94;500;0
NPPN;6400;3;92;500;0
NPPN;6400;5;94;500;0
NPPN;6400;8;97;500;0
NPPN;6400;13;98;500;0
NPPN;6400;21;113;500;0
NPPN;6400;34;146;500;0
NPPN;6400;55;256;500;0
NPPN;6400;89;516;500;0
NPPN;6400;128;872;500;0
NPPN;6400;255;1940;500;0
