sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;0;44;1
NPPN;100;2;0;45;1
NPPN;100;3;0;45;1
NPPN;100;5;0;45;1
NPPN;100;8;0;44;1
NPPN;100;13;0;44;1
NPPN;100;21;292;500;0
NPPN;100;34;0;45;1
NPPN;100;55;0;45;1
NPPN;100;89;1126;500;0
NPPN;100;128;1543;500;0
NPPN;100;255;2340;500;0
NPPN;200;1;190;500;0
NPPN;200;2;24;135;1
NPPN;200;3;0;44;1
NPPN;200;5;0;45;1
NPPN;200;8;114;500;0
NPPN;200;13;184;500;0
NPPN;200;21;0;44;1
NPPN;200;34;452;500;0
NPPN;200;55;0;45;1
NPPN;200;89;1102;500;0
NPPN;200;128;1538;500;0
NPPN;200;255;2346;500;0
NPPN;400;1;191;500;0
NPPN;400;2;0;45;1
NPPN;400;3;0;45;1
NPPN;400;5;0;45;1
NPPN;400;8;107;500;0
NPPN;400;13;1;45;1
NPPN;400;21;274;500;0
NPPN;400;34;0;44;1
NPPN;400;55;0;45;1
NPPN;400;89;1071;500;0
NPPN;400;128;1522;500;0
NPPN;400;255;2344;500;0
NPPN;800;1;173;500;0
NPPN;800;2;0;44;1
NPPN;800;3;0;45;1
NPPN;800;5;0;45;1
NPPN;800;8;0;45;1
NPPN;800;13;0;44;1
NPPN;800;21;0;45;1
NPPN;800;34;417;500;0
NPPN;800;55;0;45;1
NPPN;800;89;1102;500;0
NPPN;800;128;1495;500;0
NPPN;800;255;2333;500;0
NPPN;1600;1;179;500;0
NPPN;1600;2;0;45;1
NPPN;1600;3;0;45;1
NPPN;1600;5;1;45;1
NPPN;1600;8;0;44;1
NPPN;1600;13;0;44;1
NPPN;1600;21;0;45;1
NPPN;1600;34;777;500;0
NPPN;1600;55;1249;500;0
NPPN;1600;89;1871;500;0
NPPN;1600;128;2288;500;0
NPPN;1600;255;3023;500;0
NPPN;3200;1;181;500;0
NPPN;3200;2;13;90;1
NPPN;3200;3;0;45;1
NPPN;3200;5;0;45;1
NPPN;3200;8;155;500;0
NPPN;3200;13;0;44;1
NPPN;3200;21;0;45;1
NPPN;3200;34;736;500;0
NPPN;3200;55;1223;500;0
NPPN;3200;89;1757;500;0
NPPN;3200;128;2295;500;0
NPPN;3200;255;3008;500;0
NPPN;6400;1;28;179;1
NPPN;6400;2;15;90;1
NPPN;6400;3;0;45;1
NPPN;6400;5;0;45;1
NPPN;6400;8;0;45;1
NPPN;6400;13;0;44;1
NPPN;6400;21;376;500;0
NPPN;6400;34;0;45;1
NPPN;6400;55;1062;500;0
NPPN;6400;89;1713;500;0
NPPN;6400;128;2183;500;0
NPPN;6400;255;3044;500;0
NPPN;12800;1;162;270;1
NPPN;12800;2;107;500;0
NPPN;12800;3;147;500;0
NPPN;12800;5;0;44;1
NPPN;12800;8;508;500;0
NPPN;12800;13;858;500;0
NPPN;12800;21;1439;500;0
NPPN;12800;34;2139;500;0
NPPN;12800;55;2769;500;0
NPPN;12800;89;3257;500;0
NPPN;12800;128;3496;500;0
NPPN;12800;255;3472;500;0
NPPN;25600;1;173;269;1
NPPN;25600;2;0;44;1
NPPN;25600;3;0;45;1
NPPN;25600;5;0;44;1
NPPN;25600;8;0;44;1
NPPN;25600;13;718;500;0
NPPN;25600;21;1196;500;0
NPPN;25600;34;1870;500;0
NPPN;25600;55;2585;500;0
NPPN;25600;89;3190;500;0
NPPN;25600;128;3498;500;0
NPPN;25600;255;3465;500;0
NPPN;51200;1;182;359;1
NPPN;51200;2;0;45;1
NPPN;51200;3;0;44;1
NPPN;51200;5;0;45;1
NPPN;51200;8;0;45;1
NPPN;51200;13;0;45;1
NPPN;51200;21;955;500;0
NPPN;51200;34;1590;500;0
NPPN;51200;55;2350;500;0
NPPN;51200;89;3014;500;0
NPPN;51200;128;3499;500;0
NPPN;51200;255;3457;500;0
NPPN;100000;1;257;539;1
NPPN;100000;2;0;44;1
NPPN;100000;3;0;44;1
NPPN;100000;5;708;500;0
NPPN;100000;8;1217;500;0
NPPN;100000;13;1941;500;0
NPPN;100000;21;2737;500;0
NPPN;100000;34;349;500;0
NPPN;100000;55;2870;500;0
NPPN;100000;89;3478;500;0
NPPN;100000;128;3483;500;0
NPPN;100000;255;3486;500;0
NPPN;200000;1;189;405;1
