sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;3200000;55;4095;89;1
NPPN;3200000;89;4095;89;1
NPPN;3200000;128;4095;89;1
NPPN;3200000;255;4095;89;1
NPPN;6400000;1;737;500;0
NPPN;6400000;2;1889;500;0
NPPN;6400000;3;1877;500;0
NPPN;6400000;5;2132;500;0
NPPN;6400000;8;4095;45;1
NPPN;6400000;13;2227;500;0
NPPN;6400000;21;4095;45;1
NPPN;6400000;34;4095;89;1
NPPN;6400000;55;4095;89;1
NPPN;6400000;89;4095;89;1
NPPN;6400000;128;4095;89;1
NPPN;6400000;255;4095;89;1
PNNP;100;1;2270;500;0
PNNP;100;2;3106;500;0
PNNP;100;3;3321;452;1
PNNP;100;5;3476;271;1
PNNP;100;8;3587;271;1
PNNP;100;13;3660;181;1
PNNP;100;21;3719;181;1
PNNP;100;34;3771;181;1
PNNP;100;55;3823;136;1
PNNP;100;89;3868;136;1
PNNP;100;128;3903;136;1
PNNP;100;255;3970;135;1
PNNP;200;1;2208;500;0
PNNP;200;2;2723;500;0
PNNP;200;3;3140;494;1
PNNP;200;5;3410;315;1
PNNP;200;8;3548;225;1
PNNP;200;13;3644;180;1
PNNP;200;21;3714;180;1
PNNP;200;34;3767;135;1
PNNP;200;55;3817;135;1
PNNP;200;89;3862;135;1
PNNP;200;128;3899;135;1
PNNP;200;255;3963;90;1
PNNP;400;1;2066;500;0
PNNP;400;2;1962;500;0
PNNP;400;3;2730;500;0
PNNP;400;5;3232;449;1
PNNP;400;8;3459;269;1
PNNP;400;13;3607;180;1
PNNP;400;21;3689;135;1
PNNP;400;34;3754;135;1
PNNP;400;55;3808;135;1
PNNP;400;89;3855;135;1
PNNP;400;128;3891;135;1
PNNP;400;255;3958;90;1
PNNP;800;1;1875;500;0
PNNP;800;2;1220;500;0
PNNP;800;3;1798;500;0
PNNP;800;5;2756;448;1
PNNP;800;8;3178;359;1
PNNP;800;13;3506;224;1
PNNP;800;21;3651;180;1
PNNP;800;34;3728;135;1
PNNP;800;55;3792;135;1
PNNP;800;89;3848;135;1
PNNP;800;128;3885;135;1
PNNP;800;255;3952;90;1
PNNP;1600;1;1881;500;0
PNNP;1600;2;1382;493;1
PNNP;1600;3;1966;403;1
PNNP;1600;5;2907;358;1
PNNP;1600;8;3295;269;1
PNNP;1600;13;3596;179;1
PNNP;1600;21;3717;135;1
PNNP;1600;34;3788;135;1
PNNP;1600;55;3848;135;1
PNNP;1600;89;3900;90;1
PNNP;1600;128;3939;90;1
PNNP;1600;255;4029;135;1
PNNP;3200;1;1452;500;0
PNNP;3200;2;855;359;1
PNNP;3200;3;1372;403;1
PNNP;3200;5;2120;359;1
PNNP;3200;8;2771;269;1
PNNP;3200;13;3285;179;1
PNNP;3200;21;3574;180;1
PNNP;3200;34;3730;135;1
PNNP;3200;55;3813;135;1
PNNP;3200;89;3872;90;1
PNNP;3200;128;3916;90;1
PNNP;3200;255;4015;135;1
PNNP;6400;1;651;359;1
PNNP;6400;2;653;314;1
PNNP;6400;3;696;269;1
PNNP;6400;5;1210;314;1
PNNP;6400;8;1875;269;1
PNNP;6400;13;2589;224;1
PNNP;6400;21;3177;179;1
PNNP;6400;34;3538;135;1
PNNP;6400;55;3715;90;1
PNNP;6400;89;3818;90;1
PNNP;6400;128;3870;90;1
PNNP;6400;255;3954;90;1
PNNP;12800;1;718;314;1
PNNP;12800;2;977;224;1
PNNP;12800;3;1519;224;1
PNNP;12800;5;2280;224;1
PNNP;12800;8;2927;179;1
PNNP;12800;13;3420;135;1
PNNP;12800;21;3682;90;1
PNNP;12800;34;3804;90;1
PNNP;12800;55;3882;90;1
PNNP;12800;89;3956;90;1
PNNP;12800;128;4060;135;1
PNNP;12800;255;4044;90;1
PNNP;25600;1;765;224;1
PNNP;25600;2;772;224;1
PNNP;25600;3;796;225;1
PNNP;25600;5;1324;179;1
PNNP;25600;8;2004;179;1
PNNP;25600;13;2741;179;1
PNNP;25600;21;3278;135;1
PNNP;25600;34;3644;90;1
PNNP;25600;55;3793;90;1
PNNP;25600;89;3881;90;1
PNNP;25600;128;4025;90;1
PNNP;25600;255;3988;90;1
PNNP;51200;1;816;224;1
PNNP;51200;2;815;180;1
PNNP;51200;3;818;180;1
PNNP;51200;5;827;225;1
PNNP;51200;8;1083;180;1
PNNP;51200;13;1755;180;1
PNNP;51200;21;2530;225;1
PNNP;51200;34;3122;180;1
PNNP;51200;55;3556;90;1
