sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;262;500;0
NPPN;100;2;285;500;0
NPPN;100;3;298;500;0
NPPN;100;5;322;500;0
NPPN;100;8;352;500;0
NPPN;100;13;378;500;0
NPPN;100;21;408;500;0
NPPN;100;34;454;500;0
NPPN;100;55;533;500;0
NPPN;100;89;663;500;0
NPPN;100;128;875;500;0
NPPN;100;255;1537;500;0
NPPN;200;1;313;500;0
NPPN;200;2;573;500;0
NPPN;200;3;597;500;0
NPPN;200;5;663;500;0
NPPN;200;8;706;500;0
NPPN;200;13;756;500;0
NPPN;200;21;814;500;0
NPPN;200;34;864;500;0
NPPN;200;55;949;500;0
NPPN;200;89;1074;500;0
NPPN;200;128;1237;500;0
NPPN;200;255;1853;500;0
NPPN;400;1;448;500;0
NPPN;400;2;792;500;0
NPPN;400;3;948;500;0
NPPN;400;5;1074;500;0
NPPN;400;8;1126;500;0
NPPN;400;13;1216;500;0
NPPN;400;21;1272;500;0
NPPN;400;34;1342;500;0
NPPN;400;55;1434;500;0
NPPN;400;89;1546;500;0
NPPN;400;128;1676;500;0
NPPN;400;255;2211;500;0
NPPN;800;1;456;500;0
NPPN;800;2;916;500;0
NPPN;800;3;1067;500;0
NPPN;800;5;1385;500;0
NPPN;800;8;1429;500;0
NPPN;800;13;1604;500;0
NPPN;800;21;1685;500;0
NPPN;800;34;1741;500;0
NPPN;800;55;1836;500;0
NPPN;800;89;1925;500;0
NPPN;800;128;2033;500;0
NPPN;800;255;2493;500;0
NPPN;1600;1;891;500;0
NPPN;1600;2;1333;500;0
NPPN;1600;3;1463;90;1
NPPN;1600;5;1754;500;0
NPPN;1600;8;1774;500;0
NPPN;1600;13;1937;500;0
NPPN;1600;21;2004;500;0
NPPN;1600;34;2076;500;0
NPPN;1600;55;2206;500;0
NPPN;1600;89;2434;500;0
NPPN;1600;128;2630;500;0
NPPN;1600;255;3298;500;0
NPPN;3200;1;828;500;0
NPPN;3200;2;1396;500;0
NPPN;3200;3;1557;500;0
NPPN;3200;5;1781;500;0
NPPN;3200;8;1904;500;0
NPPN;3200;13;2014;500;0
NPPN;3200;21;2110;500;0
NPPN;3200;34;2198;500;0
NPPN;3200;55;2328;500;0
NPPN;3200;89;2488;500;0
NPPN;3200;128;2720;500;0
NPPN;3200;255;3339;500;0
NPPN;6400;1;548;500;0
NPPN;6400;2;1193;500;0
NPPN;6400;3;1446;500;0
NPPN;6400;5;1780;500;0
NPPN;6400;8;1931;500;0
NPPN;6400;13;2063;500;0
NPPN;6400;21;2142;500;0
NPPN;6400;34;2241;500;0
NPPN;6400;55;2360;500;0
NPPN;6400;89;2526;500;0
NPPN;6400;128;2744;500;0
NPPN;6400;255;3242;500;0
NPPN;12800;1;1544;500;0
NPPN;12800;2;1980;500;0
NPPN;12800;3;2045;500;0
NPPN;12800;5;2200;135;1
NPPN;12800;8;2268;316;1
NPPN;12800;13;2364;500;0
NPPN;12800;21;2543;500;0
NPPN;12800;34;2828;500;0
NPPN;12800;55;3204;500;0
NPPN;12800;89;3716;500;0
NPPN;12800;128;4067;403;1
NPPN;12800;255;4095;44;1
NPPN;25600;1;1037;500;0
NPPN;25600;2;1693;500;0
NPPN;25600;3;1961;500;0
NPPN;25600;5;2167;496;1
NPPN;25600;8;2281;406;1
NPPN;25600;13;2593;500;0
NPPN;25600;21;2520;500;0
NPPN;25600;34;2744;500;0
NPPN;25600;55;3121;500;0
NPPN;25600;89;3694;500;0
NPPN;25600;128;4062;179;1
NPPN;25600;255;4095;44;1
NPPN;51200;1;569;500;0
NPPN;51200;2;1169;500;0
NPPN;51200;3;1573;500;0
NPPN;51200;5;2016;316;1
NPPN;51200;8;2252;500;0
NPPN;51200;13;2283;500;0
NPPN;51200;21;2961;500;0
NPPN;51200;34;2771;500;0
NPPN;51200;55;3173;500;0
NPPN;51200;89;3772;500;0
NPPN;51200;128;4084;500;0
NPPN;51200;255;4095;44;1
NPPN;100000;1;1326;500;0
NPPN;100000;2;1989;500;0
NPPN;100000;3;2246;500;0
NPPN;100000;5;2437;500;0
NPPN;100000;8;2551;500;0
NPPN;100000;13;2845;500;0
NPPN;100000;21;3207;500;0
NPPN;100000;34;1732;500;0
NPPN;100000;55;3578;500;0
NPPN;100000;89;3999;500;0
NPPN;100000;128;4095;45;1
NPPN;100000;255;4095;45;1
NPPN;200000;1;668;500;0
NPPN;200000;2;1420;496;1
NPPN;200000;3;1840;500;0
NPPN;200000;5;2328;500;0
NPPN;200000;8;2572;500;0
NPPN;200000;13;3019;500;0
NPPN;200000;21;3442;500;0
NPPN;200000;34;1220;500;0
NPPN;200000;55;3556;500;0
NPPN;200000;89;4039;500;0
NPPN;200000;128;4095;45;1
NPPN;200000;255;4095;45;1
NPPN;400000;1;257;500;0
NPPN;400000;2;744;500;0
NPPN;400000;3;1209;500;0
NPPN;400000;5;1860;500;0
NPPN;400000;8;2372;500;0
NPPN;400000;13;2914;500;0
NPPN;400000;21;3591;500;0
NPPN;400000;34;633;500;0
NPPN;400000;55;3426;500;0
NPPN;400000;89;4042;500;0
NPPN;400000;128;4095;45;1
NPPN;400000;255;4095;45;1
NPPN;800000;1;78;500;0
NPPN;800000;2;333;500;0
NPPN;800000;3;623;500;0
NPPN;800000;5;1234;500;0
NPPN;800000;8;1908;500;0
NPPN;800000;13;2628;500;0
NPPN;800000;21;3441;500;0
NPPN;800000;34;599;500;0
NPPN;800000;55;3409;500;0
NPPN;800000;89;4045;500;0
NPPN;800000;128;4095;45;1
NPPN;800000;255;4095;45;1
NPPN;1600000;1;511;500;0
NPPN;1600000;2;1279;500;0
NPPN;1600000;3;1983;500;0
NPPN;1600000;5;2910;500;0
