sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
NPPN;100;1;227;500;0
NPPN;100;2;0;45;1
NPPN;100;3;0;45;1
NPPN;100;5;0;45;1
NPPN;100;8;901;500;0
NPPN;100;13;1448;500;0
NPPN;100;21;2038;500;0
NPPN;100;34;2623;500;0
NPPN;100;55;3134;500;0
NPPN;100;89;3480;500;0
NPPN;100;128;3650;500;0
NPPN;100;255;3814;500;0
NPPN;200;1;827;500;0
NPPN;200;2;0;45;1
NPPN;200;3;0;45;1
NPPN;200;5;0;45;1
NPPN;200;8;846;500;0
NPPN;200;13;1388;500;0
NPPN;200;21;2012;500;0
NPPN;200;34;2603;500;0
NPPN;200;55;3108;500;0
NPPN;200;89;3474;500;0
NPPN;200;128;3646;500;0
NPPN;200;255;3808;500;0
NPPN;400;1;660;500;0
NPPN;400;2;0;45;1
NPPN;400;3;0;45;1
NPPN;400;5;0;45;1
NPPN;400;8;0;45;1
NPPN;400;13;1309;500;0
NPPN;400;21;1938;500;0
NPPN;400;34;2530;500;0
NPPN;400;55;3082;500;0
NPPN;400;89;3459;500;0
NPPN;400;128;3637;500;0
NPPN;400;255;3805;500;0
NPPN;800;1;596;500;0
NPPN;800;2;0;45;1
NPPN;800;3;0;45;1
NPPN;800;5;0;45;1
NPPN;800;8;0;45;1
NPPN;800;13;1099;500;0
NPPN;800;21;1832;500;0
NPPN;800;34;2439;500;0
NPPN;800;55;3035;500;0
NPPN;800;89;3439;500;0
NPPN;800;128;3624;500;0
NPPN;800;255;3799;500;0
NPPN;1600;1;560;500;0
NPPN;1600;2;0;45;1
NPPN;1600;3;0;45;1
NPPN;1600;5;0;45;1
NPPN;1600;8;1088;500;0
NPPN;1600;13;1881;500;0
NPPN;1600;21;2595;500;0
NPPN;1600;34;3149;500;0
NPPN;1600;55;3516;500;0
NPPN;1600;89;3711;500;0
NPPN;1600;128;3790;500;0
NPPN;1600;255;3891;500;0
NPPN;3200;1;477;500;0
NPPN;3200;2;0;45;1
NPPN;3200;3;0;45;1
NPPN;3200;5;0;45;1
NPPN;3200;8;904;500;0
NPPN;3200;13;1581;500;0
NPPN;3200;21;2314;500;0
NPPN;3200;34;2993;500;0
NPPN;3200;55;3445;500;0
NPPN;3200;89;3678;500;0
NPPN;3200;128;3778;500;0
NPPN;3200;255;3884;538;1
NPPN;6400;1;470;500;0
NPPN;6400;2;0;45;1
NPPN;6400;3;0;45;1
NPPN;6400;5;0;45;1
NPPN;6400;8;0;45;1
NPPN;6400;13;1149;500;0
NPPN;6400;21;1892;500;0
NPPN;6400;34;2655;500;0
NPPN;6400;55;3268;500;0
NPPN;6400;89;3615;500;0
NPPN;6400;128;3744;500;0
NPPN;6400;255;3866;500;0
NPPN;12800;1;543;500;0
NPPN;12800;2;0;45;1
NPPN;12800;3;708;500;0
NPPN;12800;5;1289;500;0
NPPN;12800;8;2014;500;0
NPPN;12800;13;2785;500;0
NPPN;12800;21;3366;500;0
NPPN;12800;34;3680;500;0
NPPN;12800;55;3813;500;0
NPPN;12800;89;3889;539;1
NPPN;12800;128;3961;449;1
NPPN;12800;255;3962;500;0
NPPN;25600;1;414;500;0
NPPN;25600;2;0;45;1
NPPN;25600;3;390;500;0
NPPN;25600;5;784;500;0
NPPN;25600;8;1370;500;0
NPPN;25600;13;2132;500;0
NPPN;25600;21;2874;500;0
NPPN;25600;34;3433;500;0
NPPN;25600;55;3708;500;0
NPPN;25600;89;3845;494;1
NPPN;25600;128;3971;539;1
NPPN;25600;255;3952;494;1
NPPN;51200;1;458;500;0
NPPN;51200;2;0;45;1
NPPN;51200;3;0;45;1
NPPN;51200;5;411;500;0
NPPN;51200;8;757;500;0
NPPN;51200;13;1362;500;0
NPPN;51200;21;2108;500;0
NPPN;51200;34;2845;500;0
NPPN;51200;55;3409;500;0
NPPN;51200;89;3727;494;1
NPPN;51200;128;3952;449;1
NPPN;51200;255;3946;539;1
NPPN;100000;1;486;500;0
NPPN;100000;2;446;500;0
NPPN;100000;3;659;500;0
NPPN;100000;5;1233;500;0
NPPN;100000;8;1943;500;0
NPPN;100000;13;2717;500;0
NPPN;100000;21;3386;500;0
NPPN;100000;34;547;500;0
NPPN;100000;55;3461;500;0
NPPN;100000;89;3954;540;1
NPPN;100000;128;3973;500;0
NPPN;100000;255;3975;500;0
NPPN;200000;1;382;500;0
NPPN;200000;2;531;500;0
NPPN;200000;3;535;500;0
NPPN;200000;5;690;500;0
NPPN;200000;8;1260;500;0
NPPN;200000;13;2035;500;0
NPPN;200000;21;2920;500;0
NPPN;200000;34;586;500;0
NPPN;200000;55;3073;500;0
NPPN;200000;89;3985;500;0
NPPN;200000;128;3966;494;1
NPPN;200000;255;3976;500;0
NPPN;400000;1;393;500;0
NPPN;400000;2;611;500;0
NPPN;400000;3;612;500;0
NPPN;400000;5;616;500;0
NPPN;400000;8;883;500;0
NPPN;400000;13;1613;500;0
NPPN;400000;21;2597;500;0
NPPN;400000;34;638;500;0
NPPN;400000;55;2812;495;1
NPPN;400000;89;3974;500;0
NPPN;400000;128;3971;539;1
NPPN;400000;255;3975;539;1
NPPN;800000;1;380;500;0
NPPN;800000;2;686;500;0
NPPN;800000;3;662;500;0
NPPN;800000;5;665;500;0
NPPN;800000;8;736;500;0
NPPN;800000;13;1421;500;0
NPPN;800000;21;2441;500;0
NPPN;800000;34;778;500;0
NPPN;800000;55;2662;500;0
NPPN;800000;89;4028;500;0
NPPN;800000;128;3973;500;0
NPPN;800000;255;3977;539;1
NPPN;1600000;1;354;500;0
NPPN;1600000;2;883;500;0
NPPN;1600000;3;1210;500;0
NPPN;1600000;5;2194;500;0
NPPN;1600000;8;4074;500;0
NPPN;1600000;13;2235;495;1
NPPN;1600000;21;4082;500;0
NPPN;1600000;34;3975;500;0
NPPN;1600000;55;3976;500;0
NPPN;1600000;89;3977;539;1
NPPN;1600000;128;3980;539;1
NPPN;1600000;255;3980;539;1
NPPN;3200000;1;422;500;0
NPPN;3200000;2;784;500;0
NPPN;3200000;3;1066;500;0
NPPN;3200000;5;2227;500;0
NPPN;3200000;8;4082;500;0
NPPN;3200000;13;2287;495;1
NPPN;3200000;21;4076;500;0
NPPN;3200000;34;3976;500;0
NPPN;3200000;55;3971;494;1
NPPN;3200000;89;3978;500;0
NPPN;3200000;128;3978;500;0
NPPN;3200000;255;3978;539;1
NPPN;6400000;1;483;500;0
NPPN;6400000;2;1039;500;0
NPPN;6400000;3;1078;500;0
NPPN;6400000;5;2019;500;0
NPPN;6400000;8;4069;500;0
NPPN;6400000;13;2111;500;0
NPPN;6400000;21;4095;134;1
NPPN;6400000;34;3978;539;1
NPPN;6400000;55;3979;539;1
NPPN;6400000;89;3981;500;0
NPPN;6400000;128;3980;500;0
NPPN;6400000;255;3981;500;0
PNNP;100;1;0;44;1
PNNP;100;2;0;45;1
